stop_id,stop_name,region,metro,community,lat,lon,trip_graph_degree,trip_graph_weighted_degree,stop_use_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_locality_en,socio_cluster,socio_cluster_group,socio_index_value,socio_population
13178,חיל השריון/קיבוץ גלויות,מרכז,תל אביב,24.0,32.04815,34.78452,17,9462.0,4731,False,within,0.0,50000823,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,1508.0
8750,אצטדיון טדי/א''ס ביתר,ירושלים,ירושלים,9.0,31.751345,35.188474,27,9455.0,4764,False,nearest,193.36148043088303,30001147,ירושלים,JERUSALEM,8.0,high_8_10,,3695.0
29432,רבי עקיבא/גן ורשה,מרכז,תל אביב,37.0,32.086061,34.832095,10,9438.0,4719,False,within,0.0,61000221,בני ברק,BENE BERAQ,2.0,low_1_4,,4637.0
9433,יחזקאל/רבנו גרשום,ירושלים,ירושלים,41.0,31.791156,35.219798,4,9350.0,4675,False,within,0.0,30000824,ירושלים,JERUSALEM,1.0,low_1_4,,9812.0
11574,ת. מרכזית ירושלים/יפו,ירושלים,ירושלים,15.0,31.788746,35.203674,10,9331.0,4679,False,within,0.0,30000914,ירושלים,JERUSALEM,2.0,low_1_4,,9465.0
13037,כהנמן/הרב זוננפלד,מרכז,תל אביב,37.0,32.080511,34.841412,9,9308.0,4654,False,within,0.0,61000415,בני ברק,BENE BERAQ,2.0,low_1_4,,4812.0
10789,ת. מרכזית ירושלים/יפו,ירושלים,ירושלים,15.0,31.788746,35.20243,6,9300.0,4650,False,within,0.0,30000914,ירושלים,JERUSALEM,2.0,low_1_4,,9465.0
13341,הרב כהנמן/קוקה קולה,מרכז,תל אביב,37.0,32.078104,34.842242,6,9291.0,4648,False,within,0.0,61000415,בני ברק,BENE BERAQ,2.0,low_1_4,,4812.0
13129,כיכר רבין/מלכי ישראל,מרכז,תל אביב,24.0,32.0796,34.780657,13,9260.0,4630,False,within,0.0,50000349,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,1674.0
15639,ת.רק''ל שחם/דרך ז'בוטינסקי,מרכז,תל אביב,17.0,32.091821,34.860984,9,9260.0,4630,False,within,0.0,79000128,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,1376.0
8614,שדרות גולדה מאיר/המשורר אצ''ג,ירושלים,ירושלים,41.0,31.825302,35.188624,11,9218.0,4609,False,within,0.0,30000431,ירושלים,JERUSALEM,5.0,middle_5_7,,5285.0
13033,כיכר דיזנגוף/דיזנגוף,מרכז,תל אביב,24.0,32.078936,34.773907,5,9178.0,4589,False,within,0.0,50000337,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,1945.0
13228,שד' רוטשילד/שיינקין,מרכז,תל אביב,24.0,32.068653,34.778387,7,9168.0,4584,False,within,0.0,50000517,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,3432.0
13246,בית ספר הולץ/חיל השריון,מרכז,תל אביב,24.0,32.046238,34.783261,31,9154.0,4577,False,within,0.0,50000833,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,4909.0
13985,דרך ז'בוטינסקי/דב גרונר,מרכז,תל אביב,37.0,32.091396,34.829253,5,9142.0,4571,False,within,0.0,61000223,בני ברק,BENE BERAQ,2.0,low_1_4,,10515.0
13250,רבי עקיבא/גן קדושי ורשה,מרכז,תל אביב,37.0,32.085985,34.831969,9,9134.0,4567,False,within,0.0,61000311,בני ברק,BENE BERAQ,2.0,low_1_4,,7269.0
16203,דרך זאב ז'בוטינסקי/הסיבים,מרכז,תל אביב,17.0,32.092078,34.85802,9,9128.0,4564,False,within,0.0,79000128,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,1376.0
8710,רבי ישראל נג'ארה/יונתן בן עוזיאל,ירושלים,ירושלים,15.0,31.789376,35.191168,6,9104.0,4552,False,within,0.0,30000923,ירושלים,JERUSALEM,2.0,low_1_4,,6827.0
13582,דיזנגוף סנטר/שדרות בן ציון,מרכז,תל אביב,24.0,32.073756,34.775586,4,9094.0,4547,False,within,0.0,50000515,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,3678.0
49226,ישראל טל/דרך מנחם בגין,מרכז,תל אביב,24.0,32.064034,34.782462,8,9026.0,4513,False,within,0.0,50000626,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2295.0
40026,שדרות שז''ר/בנייני האומה,ירושלים,ירושלים,15.0,31.787547,35.202639,9,9016.0,4514,False,within,0.0,30001021,ירושלים,JERUSALEM,6.0,middle_5_7,,1507.0
13140,דרך ז'בוטינסקי/רש''י,מרכז,תל אביב,37.0,32.089296,34.818138,8,8996.0,4498,False,within,0.0,86000136,רמת גן,RAMAT GAN,7.0,middle_5_7,,4524.0
8961,בר אילן/שמואל הנביא,ירושלים,ירושלים,41.0,31.794822,35.217969,7,8976.0,4488,False,within,0.0,30000514,ירושלים,JERUSALEM,1.0,low_1_4,,4004.0
8962,בר אילן/חכם שמואל ברוכים,ירושלים,ירושלים,41.0,31.794075,35.216208,4,8950.0,4475,False,within,0.0,30000514,ירושלים,JERUSALEM,1.0,low_1_4,,4004.0
13174,רבי עקיבא/הרב קוק,מרכז,תל אביב,37.0,32.087547,34.828114,5,8944.0,4472,False,within,0.0,61000223,בני ברק,BENE BERAQ,2.0,low_1_4,,10515.0
29482,ת. רכבת ההגנה/החרש,מרכז,תל אביב,24.0,32.055692,34.783286,16,8919.0,4460,False,within,0.0,50000816,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,778.0
49236,ת.רק''ל קרליבך/דרך מנחם בגין B,מרכז,תל אביב,24.0,32.065523,34.783296,9,8890.0,4445,False,within,0.0,50000626,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2295.0
8708,רבי ישראל נג'ארה/גבעת שאול,ירושלים,ירושלים,15.0,31.792076,35.191927,3,8880.0,4440,False,within,0.0,30000923,ירושלים,JERUSALEM,2.0,low_1_4,,6827.0
13481,יצחק אלחנן/הכרמל,מרכז,תל אביב,24.0,32.065425,34.765682,14,8871.0,4463,False,within,0.0,50000533,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,4235.0
13198,ת.רק''ל אבא הלל/דרך ז'בוטינסקי,מרכז,תל אביב,37.0,32.083114,34.80505,5,8832.0,4416,False,within,0.0,86000125,רמת גן,RAMAT GAN,9.0,high_8_10,,2896.0
9564,גולומב/סן מרטין,ירושלים,ירושלים,9.0,31.756636,35.195429,11,8818.0,4409,False,within,0.0,30001212,ירושלים,JERUSALEM,4.0,low_1_4,,3059.0
47411,אוהל יהושע/זית רענן,ירושלים,ירושלים,15.0,31.795826,35.21093,5,8816.0,4408,False,within,0.0,30000912,ירושלים,JERUSALEM,2.0,low_1_4,,5066.0
10226,יגאל ידין/דרוק,ירושלים,ירושלים,69.0,31.806598,35.216384,20,8812.0,4406,False,within,0.0,30000413,ירושלים,JERUSALEM,3.0,low_1_4,,4297.0
16206,ת.רק''ל שנקר/דרך ז'בוטינסקי,מרכז,תל אביב,17.0,32.092397,34.854627,8,8566.0,4283,False,within,0.0,79000128,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,1376.0
16195,ז'בוטינסקי/הסיבים,מרכז,תל אביב,17.0,32.092536,34.856645,11,8554.0,4277,False,nearest,23.451562706627325,79000128,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,1376.0
13572,שד' רוטשילד/שיינקין,מרכז,תל אביב,24.0,32.0685,34.777966,3,8438.0,4219,False,within,0.0,50000517,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,3432.0
11292,שפע חיים/דורש טוב,ירושלים,ירושלים,15.0,31.79731,35.212587,12,8410.0,4207,False,within,0.0,30000512,ירושלים,JERUSALEM,1.0,low_1_4,,2806.0
10791,מרכז מסחרי/גולדה,ירושלים,ירושלים,41.0,31.817331,35.195567,6,8396.0,4198,False,within,0.0,30000424,ירושלים,JERUSALEM,2.0,low_1_4,,3093.0
13040,רבי עקיבא/אליהו הנביא,מרכז,תל אביב,37.0,32.0856,34.837347,11,8302.0,4154,False,within,0.0,61000214,בני ברק,BENE BERAQ,2.0,low_1_4,,4369.0
13088,ת. רכבת בני ברק/מבצע קדש,מרכז,תל אביב,37.0,32.103514,34.827868,12,8294.0,4147,False,nearest,255.50698708765128,50000216,תל אביב -יפו,TEL AVIV - YAFO,8.0,high_8_10,,2790.0
13287,הרב כהנמן/רבי עקיבא,מרכז,תל אביב,37.0,32.08532,34.83971,14,8270.0,4135,False,within,0.0,61000323,בני ברק,BENE BERAQ,2.0,low_1_4,,7098.0
11785,קניון רמות/גולדה מאיר,ירושלים,ירושלים,41.0,31.81742,35.194919,10,8256.0,4132,False,within,0.0,30000432,ירושלים,JERUSALEM,2.0,low_1_4,,5683.0
13203,קניון איילון/דרך אבא הלל,מרכז,תל אביב,37.0,32.098809,34.827472,10,8256.0,4151,False,nearest,278.5343633355203,61000122,בני ברק,BENE BERAQ,2.0,low_1_4,,6841.0
12890,ת. רכבת תל אביב סבידור/על פרשת דרכים,מרכז,תל אביב,37.0,32.08224,34.795351,12,8164.0,4082,False,within,0.0,50000437,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2723.0
13053,ת. רכבת בני ברק/מבצע קדש,מרכז,תל אביב,37.0,32.103618,34.827642,11,8152.0,4076,False,nearest,234.73787644091198,50000216,תל אביב -יפו,TEL AVIV - YAFO,8.0,high_8_10,,2790.0
8704,גבעת שאול/כתב סופר,ירושלים,ירושלים,15.0,31.791204,35.195787,8,8152.0,4076,False,within,0.0,30000922,ירושלים,JERUSALEM,2.0,low_1_4,,3374.0
8705,גבעת שאול/הרב אהרון קוטלר,ירושלים,ירושלים,15.0,31.791653,35.194683,2,8152.0,4076,False,within,0.0,30000922,ירושלים,JERUSALEM,2.0,low_1_4,,3374.0
8707,גבעת שאול/רבי ישראל נג'ארה,ירושלים,ירושלים,15.0,31.792105,35.192721,2,8152.0,4076,False,within,0.0,30000923,ירושלים,JERUSALEM,2.0,low_1_4,,6827.0
13979,רבי עקיבא/שמואל הנביא,מרכז,תל אביב,37.0,32.089797,34.825961,7,8146.0,4080,False,within,0.0,61000232,בני ברק,BENE BERAQ,3.0,low_1_4,,8129.0
2092,טרומפלדור/כיכר דוד,צפון,חיפה,32.0,32.784852,35.017412,9,8086.0,4045,False,within,0.0,40000811,חיפה,HAIFA,6.0,middle_5_7,,4038.0
38940,דרך ז'בוטינסקי/הרצל,מרכז,תל אביב,37.0,32.088918,34.815651,4,8074.0,4037,False,within,0.0,86000115,רמת גן,RAMAT GAN,8.0,high_8_10,,3375.0
14104,אינשטיין/אהרון בארט,מרכז,תל אביב,50.0,32.113309,34.799561,7,8046.0,4023,False,within,0.0,50000132,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2979.0
9574,ככר הדוידקה/הנביאים,ירושלים,ירושלים,11.0,31.784994,35.215658,5,8039.0,4021,False,within,0.0,30000841,ירושלים,JERUSALEM,2.0,low_1_4,,2006.0
49210,ת.רק''ל קרליבך/דרך מנחם בגין A,מרכז,תל אביב,24.0,32.065556,34.783121,10,8022.0,4011,False,within,0.0,50000611,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,3004.0
13043,רבי עקיבא/הראשונים,מרכז,תל אביב,37.0,32.090518,34.825597,6,7990.0,4011,False,within,0.0,61000223,בני ברק,BENE BERAQ,2.0,low_1_4,,10515.0
333,הרצל/עולי הגרדום,מרכז,תל אביב,3.0,32.325694,34.864841,8,7988.0,3994,False,within,0.0,74000211,נתניה,NETANYA,3.0,low_1_4,,3877.0
359,הרצל/בנימין מינץ,מרכז,תל אביב,3.0,32.326176,34.863338,17,7956.0,3978,False,within,0.0,74000351,נתניה,NETANYA,5.0,middle_5_7,,6465.0
37785,גולדה/גבעת משה,ירושלים,ירושלים,41.0,31.798247,35.217578,5,7940.0,3970,False,within,0.0,30000515,ירושלים,JERUSALEM,1.0,low_1_4,,4558.0
2090,טרומפלדור/מרכז זיו,צפון,חיפה,32.0,32.783433,35.01514,12,7919.0,4143,False,within,0.0,40000811,חיפה,HAIFA,6.0,middle_5_7,,4038.0
24020,שד' ירושלים/שמחה הולצברג,מרכז,תל אביב,31.0,32.029896,34.750499,5,7914.0,3957,False,within,0.0,62000412,בת ים,BAT YAM,3.0,low_1_4,,4243.0
13101,דרך ז'בוטינסקי/רש''י,מרכז,תל אביב,37.0,32.089649,34.818457,4,7896.0,3948,False,within,0.0,86000114,רמת גן,RAMAT GAN,7.0,middle_5_7,,4825.0
9524,שדרות נווה יעקב/הרב פרדס,ירושלים,ירושלים,39.0,31.840063,35.240062,3,7834.0,3917,False,within,0.0,30000116,ירושלים,JERUSALEM,2.0,low_1_4,,7915.0
10659,שדרות נווה יעקב/אחימאיר,ירושלים,ירושלים,39.0,31.838299,35.236908,4,7834.0,3917,False,within,0.0,30000116,ירושלים,JERUSALEM,2.0,low_1_4,,7915.0
11446,שדרות נווה יעקב/משה דיין,ירושלים,ירושלים,39.0,31.838336,35.235335,3,7814.0,3907,False,within,0.0,30000116,ירושלים,JERUSALEM,2.0,low_1_4,,7915.0
10747,שמגר/ירמיהו,ירושלים,ירושלים,15.0,31.793164,35.208542,13,7800.0,3906,False,within,0.0,30000914,ירושלים,JERUSALEM,2.0,low_1_4,,9465.0
24779,מחלף גהה/ז'בוטינסקי,מרכז,תל אביב,37.0,32.092697,34.848252,8,7792.0,3896,False,nearest,22.718874385804643,79000127,פתח תקווה,PETAH TIQWA,7.0,middle_5_7,,2362.0
13249,רבי עקיבא/ירושלים,מרכז,תל אביב,37.0,32.086689,34.829338,5,7780.0,3890,False,within,0.0,61000233,בני ברק,BENE BERAQ,2.0,low_1_4,,8657.0
5266,גן העיר/הגליל,צפון,פריפריה,16.0,32.787223,35.539636,16,7770.0,3885,False,within,0.0,67000014,טבריה,TIBERIAS,3.0,low_1_4,,1257.0
24021,שד' ירושלים/שמחה הולצברג,מרכז,תל אביב,31.0,32.03012,34.75029,6,7750.0,3875,False,within,0.0,50000736,תל אביב -יפו,TEL AVIV - YAFO,4.0,low_1_4,,3584.0
9659,מרכז קהילתי/שד' נווה יעקב,ירושלים,ירושלים,39.0,31.83791,35.238882,5,7726.0,3863,False,within,0.0,30000116,ירושלים,JERUSALEM,2.0,low_1_4,,7915.0
10004,שדרות נווה יעקב/משה דיין,ירושלים,ירושלים,39.0,31.838017,35.234681,5,7726.0,3863,False,within,0.0,30000122,ירושלים,JERUSALEM,5.0,middle_5_7,,3290.0
9699,שד' נווה יעקב/אחימאיר,ירושלים,ירושלים,39.0,31.838043,35.236988,2,7706.0,3853,False,within,0.0,30000116,ירושלים,JERUSALEM,2.0,low_1_4,,7915.0
29479,דרך נמיר/ז'בוטינסקי,מרכז,תל אביב,24.0,32.085267,34.795006,12,7660.0,3830,False,within,0.0,50000424,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,3038.0
3611,חיל הים/העלייה השנייה,צפון,חיפה,28.0,32.830821,34.985302,9,7654.0,3827,False,within,0.0,40000418,חיפה,HAIFA,4.0,low_1_4,,1396.0
11899,שדרות נווה יעקב/הרב פרדס,ירושלים,ירושלים,39.0,31.839491,35.240355,5,7648.0,3824,False,within,0.0,30000113,ירושלים,JERUSALEM,2.0,low_1_4,,3926.0
9487,שדרות לוי אשכול/משמר הגבול,ירושלים,ירושלים,41.0,31.798999,35.223947,4,7642.0,3821,False,within,0.0,30000522,ירושלים,JERUSALEM,2.0,low_1_4,,4216.0
13581,דיזנגוף סנטר/שדרות בן ציון,מרכז,תל אביב,24.0,32.073814,34.776007,8,7634.0,3817,False,within,0.0,50000345,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2305.0
11878,אהל יהושע/מנחת יצחק,ירושלים,ירושלים,15.0,31.795719,35.210073,10,7592.0,3796,False,within,0.0,30000912,ירושלים,JERUSALEM,2.0,low_1_4,,5066.0
13241,ראול ולנברג/הברזל,מרכז,תל אביב,37.0,32.107031,34.833789,9,7562.0,3781,False,within,0.0,50000234,תל אביב -יפו,TEL AVIV - YAFO,2.0,low_1_4,,221.0
13243,ראול ולנברג/הנחושת,מרכז,תל אביב,37.0,32.1097,34.837166,4,7562.0,3781,False,within,0.0,50000234,תל אביב -יפו,TEL AVIV - YAFO,2.0,low_1_4,,221.0
13199,דרך ז'בוטינסקי/ביאליק,מרכז,תל אביב,37.0,32.085293,34.810136,7,7544.0,3772,False,within,0.0,86000121,רמת גן,RAMAT GAN,8.0,high_8_10,,3745.0
13244,ראול ולנברג/הארד,מרכז,תל אביב,37.0,32.112816,34.839688,7,7538.0,3769,False,within,0.0,50000234,תל אביב -יפו,TEL AVIV - YAFO,2.0,low_1_4,,221.0
2091,טרומפלדור/מרכז זיו,צפון,חיפה,32.0,32.78356,35.014971,9,7532.0,3872,False,within,0.0,40000811,חיפה,HAIFA,6.0,middle_5_7,,4038.0
44307,קניון איילון/דרך ששת הימים,מרכז,תל אביב,37.0,32.098418,34.826805,5,7510.0,3755,False,nearest,256.3219272226982,61000122,בני ברק,BENE BERAQ,2.0,low_1_4,,6841.0
13226,החשמונאים/קרליבך,מרכז,תל אביב,24.0,32.069472,34.783648,9,7458.0,3729,False,within,0.0,50000613,תל אביב -יפו,TEL AVIV - YAFO,10.0,high_8_10,,
10588,עליאש,ירושלים,ירושלים,15.0,31.782295,35.215537,12,7446.0,3723,False,within,0.0,30000848,ירושלים,JERUSALEM,5.0,middle_5_7,,1718.0
16207,ת.רק''ל דנקנר/דרך ז'בוטינסקי,מרכז,תל אביב,17.0,32.091101,34.872488,6,7444.0,3722,False,within,0.0,79000115,פתח תקווה,PETAH TIQWA,8.0,high_8_10,,15918.0
9645,שדרות לוי אשכול/קרל נטר,ירושלים,ירושלים,41.0,31.800174,35.226734,5,7438.0,3719,False,within,0.0,30000523,ירושלים,JERUSALEM,3.0,low_1_4,,2999.0
10647,שדרות חיים ברלב/שדרות האוניברסיטה העברית,ירושלים,ירושלים,39.0,31.800347,35.233288,18,7434.0,3717,False,within,0.0,30000542,ירושלים,JERUSALEM,5.0,middle_5_7,,3900.0
9644,שד' אשכול/ששת הימים,ירושלים,ירושלים,41.0,31.800305,35.229602,4,7426.0,3713,False,within,0.0,30000523,ירושלים,JERUSALEM,3.0,low_1_4,,2999.0
3939,טרומפלדור/חניתה,צפון,חיפה,32.0,32.785034,35.017323,12,7409.0,3709,False,within,0.0,40000811,חיפה,HAIFA,6.0,middle_5_7,,4038.0
16196,ת.רק''ל שנקר/דרך ז'בוטינסקי,מרכז,תל אביב,17.0,32.09285,34.852891,6,7392.0,3696,False,nearest,20.3012061416413,79000127,פתח תקווה,PETAH TIQWA,7.0,middle_5_7,,2362.0
10236,שערי ירושלים/ליפתא,ירושלים,ירושלים,15.0,31.790818,35.197613,24,7392.0,3696,False,within,0.0,30000915,ירושלים,JERUSALEM,2.0,low_1_4,,6448.0
332,הרצל/עולי הגרדום,מרכז,תל אביב,3.0,32.325412,34.864958,8,7386.0,3693,False,within,0.0,74000351,נתניה,NETANYA,5.0,middle_5_7,,6465.0
10757,ת. מרכזית ירושלים/יפו,ירושלים,ירושלים,15.0,31.788654,35.203665,6,7381.0,3703,False,within,0.0,30000914,ירושלים,JERUSALEM,2.0,low_1_4,,9465.0
13488,הירקון/עזרא הסופר,מרכז,תל אביב,50.0,32.070195,34.764907,7,7360.0,3680,False,within,0.0,50000522,תל אביב -יפו,TEL AVIV - YAFO,7.0,middle_5_7,,2085.0
44468,הירקון/טרומפלדור,מרכז,תל אביב,50.0,32.07536,34.766633,4,7360.0,3680,False,within,0.0,50000511,תל אביב -יפו,TEL AVIV - YAFO,8.0,high_8_10,,1720.0
16202,ת.רק''ל דנקנר/דרך ז'בוטינסקי,מרכז,תל אביב,17.0,32.090751,34.872151,6,7330.0,3665,False,within,0.0,79000143,פתח תקווה,PETAH TIQWA,7.0,middle_5_7,,2599.0
26846,דואר/יצחק רגר,דרום,באר שבע,0.0,31.245029,34.795886,17,7330.0,3665,False,within,0.0,90000624,באר שבע,BE'ER SHEVA,6.0,middle_5_7,,2002.0
7378,רבי עקיבא/אור החיים,מרכז,ירושלים,44.0,31.69798,35.123105,5,7316.0,3658,False,within,0.0,37800002,ביתר עילית,BETAR ILLIT,2.0,low_1_4,,5869.0
10136,הנביאים/הרב קוק,ירושלים,ירושלים,11.0,31.783873,35.220946,5,7296.0,3648,False,within,0.0,30000842,ירושלים,JERUSALEM,2.0,low_1_4,,883.0
13052,חיים לבנון/קלצ'קין,מרכז,תל אביב,50.0,32.117801,34.801382,8,7282.0,3641,False,within,0.0,50000132,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2979.0
43486,בלפור/פרלשטיין,מרכז,תל אביב,31.0,32.020751,34.74552,8,7276.0,3638,False,within,0.0,62000315,בת ים,BAT YAM,5.0,middle_5_7,,3523.0
13664,ריינס/גורדון,מרכז,תל אביב,50.0,32.081909,34.775838,4,7272.0,3636,False,within,0.0,50000341,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2045.0
9485,שד' אשכול/משמר הגבול,ירושלים,ירושלים,39.0,31.797691,35.222887,5,7260.0,3630,False,within,0.0,30000532,ירושלים,JERUSALEM,1.0,low_1_4,,4909.0
24017,ת.רק''ל העצמאות,מרכז,תל אביב,31.0,32.027912,34.748983,5,7238.0,3619,False,within,0.0,62000412,בת ים,BAT YAM,3.0,low_1_4,,4243.0
9884,הנביאים/שבטי ישראל,ירושלים,ירושלים,11.0,31.784041,35.224269,4,7230.0,3615,False,within,0.0,30000842,ירושלים,JERUSALEM,2.0,low_1_4,,883.0
12952,דרך מנחם בגין/הרכבת,מרכז,תל אביב,24.0,32.063416,34.780072,8,7216.0,3608,False,within,0.0,50000626,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2295.0
10515,חניון הלאום/שד' הנשיא השישי,ירושלים,ירושלים,15.0,31.783139,35.203037,16,7205.0,4509,False,within,0.0,30001021,ירושלים,JERUSALEM,6.0,middle_5_7,,1507.0
17306,שוק תלפיות,צפון,חיפה,28.0,32.807788,35.00178,2,7194.0,3597,False,within,0.0,40000634,חיפה,HAIFA,2.0,low_1_4,,1584.0
17319,לב הדר,צפון,חיפה,28.0,32.809726,34.999276,2,7194.0,3597,False,within,0.0,40000634,חיפה,HAIFA,2.0,low_1_4,,1584.0
35821,יל''ג,צפון,חיפה,28.0,32.80475,35.004316,4,7194.0,3597,False,within,0.0,40000641,חיפה,HAIFA,1.0,low_1_4,,4214.0
3977,חליסה,צפון,חיפה,28.0,32.803026,35.008786,6,7172.0,3586,False,within,0.0,40000311,חיפה,HAIFA,2.0,low_1_4,,761.0
13285,רבי עקיבא/הרב קוק,מרכז,תל אביב,37.0,32.087534,34.827965,4,7168.0,3585,False,within,0.0,61000233,בני ברק,BENE BERAQ,2.0,low_1_4,,8657.0
29336,דרך נמיר/אינשטיין,מרכז,תל אביב,24.0,32.111697,34.792204,7,7146.0,3573,False,within,0.0,50000114,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,7431.0
7372,בבא סאלי/ נדבורנא,מרכז,ירושלים,44.0,31.693438,35.111245,9,7114.0,3558,False,within,0.0,37800003,ביתר עילית,BETAR ILLIT,2.0,low_1_4,,7135.0
14349,האוניברסיטה/חיים לבנון,מרכז,תל אביב,50.0,32.113879,34.801548,7,7086.0,3543,False,within,0.0,50000135,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,
23998,בלפור/ז'בוטינסקי,מרכז,תל אביב,31.0,32.020498,34.745431,8,7076.0,3538,False,within,0.0,62000212,בת ים,BAT YAM,5.0,middle_5_7,,4243.0
8639,גבעת משה,ירושלים,ירושלים,41.0,31.797535,35.217057,10,7074.0,3537,False,within,0.0,30000514,ירושלים,JERUSALEM,1.0,low_1_4,,4004.0
9623,שדרות לוי אשכול/קרל נטר,ירושלים,ירושלים,39.0,31.799515,35.225737,6,7072.0,3536,False,within,0.0,30000531,ירושלים,JERUSALEM,2.0,low_1_4,,3260.0
17318,בית התעשייה,צפון,חיפה,28.0,32.804861,35.003338,7,7056.0,3528,False,within,0.0,40000641,חיפה,HAIFA,1.0,low_1_4,,4214.0
13561,דיזנגוף סנטר/דיזנגוף,מרכז,תל אביב,24.0,32.075129,34.77537,7,7032.0,3516,False,within,0.0,50000344,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,2055.0
12932,קריית הממשלה/דרך מנחם בגין,מרכז,תל אביב,24.0,32.070648,34.78884,9,7014.0,3507,False,within,0.0,50000613,תל אביב -יפו,TEL AVIV - YAFO,10.0,high_8_10,,
7375,ריב'ז / נועם אלימלך,מרכז,ירושלים,44.0,31.693927,35.117064,6,7006.0,3503,False,within,0.0,37800003,ביתר עילית,BETAR ILLIT,2.0,low_1_4,,7135.0
24217,מחלף גהה/ז'בוטינסקי,מרכז,תל אביב,17.0,32.092391,34.848903,7,7002.0,3501,False,within,0.0,79000127,פתח תקווה,PETAH TIQWA,7.0,middle_5_7,,2362.0
2803,קניון חיפה/פלימן,צפון,חיפה,46.0,32.790214,34.962988,7,6988.0,3494,False,within,0.0,40000433,חיפה,HAIFA,9.0,high_8_10,,4744.0
10101,בי''ח שערי צדק/בייט,ירושלים,ירושלים,9.0,31.775096,35.185437,9,6980.0,3490,False,within,0.0,30001012,ירושלים,JERUSALEM,8.0,high_8_10,,5351.0
10264,צומת רמות/ידין,ירושלים,ירושלים,15.0,31.806286,35.204892,27,6976.0,3488,False,nearest,254.35666583959022,30000435,ירושלים,JERUSALEM,6.0,middle_5_7,,2196.0
13251,רבי עקיבא/חזון אי''ש,מרכז,תל אביב,37.0,32.085538,34.837011,10,6974.0,3487,False,within,0.0,61000323,בני ברק,BENE BERAQ,2.0,low_1_4,,7098.0
257,שד. גיבורי ישראל/התרופה,מרכז,תל אביב,3.0,32.282477,34.861469,6,6968.0,3484,False,nearest,381.8379096406283,74000511,נתניה,NETANYA,5.0,middle_5_7,,3531.0
13038,כהנמן/פוברסקי,מרכז,תל אביב,37.0,32.085001,34.840061,13,6956.0,3478,False,within,0.0,61000413,בני ברק,BENE BERAQ,2.0,low_1_4,,5177.0
29623,ת.רק''ל מחרוזת/שד' ירושלים,מרכז,תל אביב,31.0,32.032344,34.75122,4,6948.0,3474,False,within,0.0,50000736,תל אביב -יפו,TEL AVIV - YAFO,4.0,low_1_4,,3584.0
29339,סמינר הקיבוצים/דרך נמיר,מרכז,תל אביב,50.0,32.103962,34.792661,11,6946.0,3473,False,within,0.0,50000133,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,5235.0
9435,שמואל הנביא/פישל,ירושלים,ירושלים,41.0,31.794348,35.221187,11,6946.0,3473,False,within,0.0,30000532,ירושלים,JERUSALEM,1.0,low_1_4,,4909.0
24296,שוק עירוני/ברון הירש,מרכז,תל אביב,17.0,32.089899,34.882979,10,6944.0,3472,False,within,0.0,79000312,פתח תקווה,PETAH TIQWA,5.0,middle_5_7,,5124.0
9954,שאולזון/רוזנטל,ירושלים,ירושלים,15.0,31.790649,35.175184,5,6936.0,3477,False,within,0.0,30000931,ירושלים,JERUSALEM,4.0,low_1_4,,2935.0
10715,שדרות גולדה מאיר/אברהם רקנאטי,ירושלים,ירושלים,41.0,31.821048,35.189544,7,6928.0,3464,False,within,0.0,30000432,ירושלים,JERUSALEM,2.0,low_1_4,,5683.0
7397,רבי עקיבא / סלונים,מרכז,ירושלים,44.0,31.69805,35.123033,4,6920.0,3460,False,within,0.0,37800001,ביתר עילית,BETAR ILLIT,2.0,low_1_4,,4022.0
