removed_stop,removed_stop_name,absorbing_stop,absorbing_stop_name,displaced_pairs
7562,שדרות בית הלל/כניסה לעיר,27520,שד. לכיש/שד. מלכי ישראל,1
7562,שדרות בית הלל/כניסה לעיר,27481,שד. לכיש/שד. גת,1
7562,שדרות בית הלל/כניסה לעיר,28859,שדרות לכיש/שדרות גת,1
7562,שדרות בית הלל/כניסה לעיר,11999,שדרות לכיש/בריכה עירונית,1
7562,שדרות בית הלל/כניסה לעיר,27507,בנק הפועלים/שדרות לכיש,1
7562,שדרות בית הלל/כניסה לעיר,27509,משטרה/שדרות לכיש,1
7562,שדרות בית הלל/כניסה לעיר,23147,שד. החשמונאים/שומרי החומות,1
7562,שדרות בית הלל/כניסה לעיר,23146,שד. החשמונאים/שד. יצחק רבין,1
7562,שדרות בית הלל/כניסה לעיר,41300,שדרות החשמונאים/צוקית,1
7562,שדרות בית הלל/כניסה לעיר,42182,שדרות יצחק רבין/שדרות ענבה,1
7562,שדרות בית הלל/כניסה לעיר,7570,נתיבות המשפט/מעלות שמחה,1
7562,שדרות בית הלל/כניסה לעיר,41438,קצות החושן/נתיבות המשפט,1
7562,שדרות בית הלל/כניסה לעיר,7498,מעלות שמחה/אבני נזר,1
7562,שדרות בית הלל/כניסה לעיר,7537,מעלות שמחה/קצות החושן,1
7562,שדרות בית הלל/כניסה לעיר,24711,חשמונאים/רבין,1
7562,שדרות בית הלל/כניסה לעיר,41599,שדרות החשמונאים/לב העיר,1
7562,שדרות בית הלל/כניסה לעיר,22182,עירייה,1
7562,שדרות בית הלל/כניסה לעיר,22249,שדרות החשמונאים/דם המכבים,1
7562,שדרות בית הלל/כניסה לעיר,8488,חפץ חיים/שדי חמד,1
7562,שדרות בית הלל/כניסה לעיר,21851,מסעף יסודות,1
7562,שדרות בית הלל/כניסה לעיר,22319,מחנה נחל שורק,1
7562,שדרות בית הלל/כניסה לעיר,9612,צומת חולדה,1
7562,שדרות בית הלל/כניסה לעיר,8603,צומת נחשון,1
7562,שדרות בית הלל/כניסה לעיר,8439,צומת חטיבה שבע/לטרון,1
7562,שדרות בית הלל/כניסה לעיר,8494,מחלף לטרון,1
7562,שדרות בית הלל/כניסה לעיר,8462,צומת מבוא חורון,1
7562,שדרות בית הלל/כניסה לעיר,42504,שדרות חשמונאים/נוף איילון,1
7562,שדרות בית הלל/כניסה לעיר,22241,חשמונאים/431,1
7562,שדרות בית הלל/כניסה לעיר,23054,משה דיין/עמק בית שאן,1
7562,שדרות בית הלל/כניסה לעיר,23187,עמק בית שאן /יעקב דורי,1
7562,שדרות בית הלל/כניסה לעיר,23050,מרדכי (מוטה) גור/עמק בית שאן,1
7562,שדרות בית הלל/כניסה לעיר,23051,יחזקאל הנביא/עמק בית שאן,1
7562,שדרות בית הלל/כניסה לעיר,11897,דרך האלוף עוזי נרקיס/עמיחי פאגלין,1
7562,שדרות בית הלל/כניסה לעיר,10193,תחנת רקל''ה גבעת המבתר/'יגאל ידין,1
7562,שדרות בית הלל/כניסה לעיר,10226,יגאל ידין/דרוק,1
7562,שדרות בית הלל/כניסה לעיר,43297,מחנה עופר/כביש 443,1
7562,שדרות בית הלל/כניסה לעיר,8468,מחלף בית חורון,1
7562,שדרות בית הלל/כניסה לעיר,48629,נחל שקמה/נחל הבשור,1
7562,שדרות בית הלל/כניסה לעיר,43610,נחל שקמה/נחל דולב,1
7562,שדרות בית הלל/כניסה לעיר,50951,נחל שקמה/נחל אשלים,1
7562,שדרות בית הלל/כניסה לעיר,39535,ברלב/דרך העליה,1
7562,שדרות בית הלל/כניסה לעיר,39534,ברלב/משעול יציאת אירופה,1
7562,שדרות בית הלל/כניסה לעיר,42969,ברלב/בורוכוב,1
7562,שדרות בית הלל/כניסה לעיר,39533,ברלב/המגינים,1
7562,שדרות בית הלל/כניסה לעיר,44130,דרך הרב שלום איפרגן/הרב קוק,1
7562,שדרות בית הלל/כניסה לעיר,44132,דרך הרב שלום איפרגן/רבי דוד חסין,1
7562,שדרות בית הלל/כניסה לעיר,44133,דרך הרב שלום איפרגן/רבי דוד בוזגלו,1
7562,שדרות בית הלל/כניסה לעיר,46704,דרך מנחם בגין/דרך הרב שלום איפרגן,1
7562,שדרות בית הלל/כניסה לעיר,27865,צומת ניר עם,1
7562,שדרות בית הלל/כניסה לעיר,27876,צומת יד מרדכי,1
9046,ויצמן/גבעת שאול,10775,גשר המיתרים/שד' הרצל,24
9046,ויצמן/גבעת שאול,10776,שדרות שז''ר/בנייני האומה,18
9046,ויצמן/גבעת שאול,10236,שערי ירושלים/ליפתא,14
9046,ויצמן/גבעת שאול,41132,מחלף חמד,10
9046,ויצמן/גבעת שאול,8703,גבעת שאול/כתב סופר,10
9046,ויצמן/גבעת שאול,4804,מסעף תל עדשים,9
9046,ויצמן/גבעת שאול,4677,מכללת עמק יזרעאל,9
9046,ויצמן/גבעת שאול,18844,מסעף כפר גדעון,9
9046,ויצמן/גבעת שאול,21302,צומת עוקף עפולה,9
9046,ויצמן/גבעת שאול,35111,מסעף מחנה עמוס,9
9046,ויצמן/גבעת שאול,4894,צומת מגידו,9
9046,ויצמן/גבעת שאול,1758,צומת אום אל פחם,9
9046,ויצמן/גבעת שאול,4124,צומת כפר קרע,9
9046,ויצמן/גבעת שאול,4095,ח'אלת זבדה/תחנת דלק,9
9046,ויצמן/גבעת שאול,4132,צומת כפר קרע,9
9046,ויצמן/גבעת שאול,4634,שדרות הבנים/שד' שאול עמור,8
9046,ויצמן/גבעת שאול,19687,שד' צבי אלדרוטי/שד' הבנים,8
9046,ויצמן/גבעת שאול,4540,שד' צבי אלדרוטי/קרן היסוד,8
9046,ויצמן/גבעת שאול,19467,שד' צבי אלדרוטי/האצטדיון,8
9046,ויצמן/גבעת שאול,4969,שד' צבי אלדרוטי/הנפח,8
9046,ויצמן/גבעת שאול,4722,שד' צבי אלדרוטי/המגל,8
9046,ויצמן/גבעת שאול,43973,צומת מגדל העמק לצפון,8
9046,ויצמן/גבעת שאול,4733,מסעף גניגר,8
9046,ויצמן/גבעת שאול,9971,ימין אבות,7
9046,ויצמן/גבעת שאול,9972,מרכז הרב/הרב צבי יהודה,7
9046,ויצמן/גבעת שאול,10328,תחנת רקל''ה גבעת המבתר/יגאל ידין,6
9046,ויצמן/גבעת שאול,44258,יגאל ידין/רבי שלמה זלמן דרוק,6
9046,ויצמן/גבעת שאול,7444,דרך האר''י/ כביש 375,6
9046,ויצמן/גבעת שאול,11824,צומת גבעת מרדכי/בייט,5
9046,ויצמן/גבעת שאול,9048,בן גוריון/שערי ירושלים,5
9046,ויצמן/גבעת שאול,41133,מחלף חמד,4
9046,ויצמן/גבעת שאול,11161,מחלף שורש,4
9046,ויצמן/גבעת שאול,47791,מסוף מגדל העמק,4
9046,ויצמן/גבעת שאול,9339,הרצוג/ניות,3
9046,ויצמן/גבעת שאול,11208,צומת חמד,3
9046,ויצמן/גבעת שאול,8750,אצטדיון טדי/א''ס ביתר,3
9046,ויצמן/גבעת שאול,22065,צומת מתקן אדם,3
9046,ויצמן/גבעת שאול,22064,צומת נאות קדומים,3
9046,ויצמן/גבעת שאול,22063,צומת מבוא מודיעים,3
9046,ויצמן/גבעת שאול,22062,צומת שילת,3
9046,ויצמן/גבעת שאול,23145,צומת מכבים רעות,3
9046,ויצמן/גבעת שאול,8469,מחסום מכבים,3
9046,ויצמן/גבעת שאול,8468,מחלף בית חורון,3
9046,ויצמן/גבעת שאול,10264,צומת רמות/ידין,3
9046,ויצמן/גבעת שאול,9346,שדרות הרצל/שדרות יצחק רבין,3
9046,ויצמן/גבעת שאול,11843,אזור המלונות/וולפסון,3
9046,ויצמן/גבעת שאול,44960,ירמיהו/הצבי,3
9046,ויצמן/גבעת שאול,44963,ירמיהו/ארגמן,3
9046,ויצמן/גבעת שאול,7355,מעזריטש/דרך האר''י,3
9046,ויצמן/גבעת שאול,8795,אנג'ל/כנפי נשרים,3
9046,ויצמן/גבעת שאול,11864,המ''ג/גדרה,3
9046,ויצמן/גבעת שאול,9448,זכרון יעקב/המ''ג,3
9046,ויצמן/גבעת שאול,8667,המ''ג/ירמיהו,3
9046,ויצמן/גבעת שאול,12979,גבעת שמואל/גשר הולכי רגל,2
9046,ויצמן/גבעת שאול,12962,מחלף גבעת שמואל/כביש 4,2
9046,ויצמן/גבעת שאול,21588,מחלף גנות/כביש 4,2
9046,ויצמן/גבעת שאול,10446,צומת גבעת מרדכי/בייט,2
9046,ויצמן/גבעת שאול,9544,הרצוג/טשרניחובסקי,2
9046,ויצמן/גבעת שאול,9395,טשרניחובסקי/הרצוג,2
9046,ויצמן/גבעת שאול,9409,הרצוג/טשרניחובסקי,2
9046,ויצמן/גבעת שאול,9562,עזה/הרב ברלין,2
9046,ויצמן/גבעת שאול,9523,עזה/רד''ק,2
9046,ויצמן/גבעת שאול,9425,עזה/בלפור,2
9046,ויצמן/גבעת שאול,10445,בייט/תוסיה כהן,2
9046,ויצמן/גבעת שאול,48500,מחלף גבעת מרדכי/יציאה לבגין דרום,2
9046,ויצמן/גבעת שאול,8935,הרוזמרין/כביש המנהרות,2
9046,ויצמן/גבעת שאול,10497,שמואל מאיר/דרך חברון,2
9046,ויצמן/גבעת שאול,10201,מאיר גרשון/יוסף נדבה,2
9046,ויצמן/גבעת שאול,10406,מאיר גרשון/דב סדן,2
9046,ויצמן/גבעת שאול,10156,מאיר גרשון/חיים תורן,2
9046,ויצמן/גבעת שאול,11714,מאיר גרשון/אלי תבין,2
9046,ויצמן/גבעת שאול,10112,יקותיאל אדם/דוד ניב,2
9046,ויצמן/גבעת שאול,10114,יקותיאל אדם/תמיר,2
9046,ויצמן/גבעת שאול,10789,ת. מרכזית ירושלים/יפו,2
9046,ויצמן/גבעת שאול,10757,ת. מרכזית ירושלים/יפו,2
9046,ויצמן/גבעת שאול,10754,ת. מרכזית ירושלים/יפו,2
9046,ויצמן/גבעת שאול,7780,צומת אדומים/צומת מחנה ישי,2
9046,ויצמן/גבעת שאול,7673,צומת מצפה יריחו,2
9046,ויצמן/גבעת שאול,7325,צומת אלמוג,2
9046,ויצמן/גבעת שאול,38148,צומת בית הערבה החדש,2
9046,ויצמן/גבעת שאול,7863,צומת בית הערבה/כביש 90,2
9046,ויצמן/גבעת שאול,8428,צומת בית הערבה/כביש 90,2
9046,ויצמן/גבעת שאול,8029,צומת מחנה נבו/כביש 90,2
9046,ויצמן/גבעת שאול,8032,צומת גשר אלנבי/כביש 90,2
9046,ויצמן/גבעת שאול,8034,צומת נעמה/כביש 90,2
9046,ויצמן/גבעת שאול,7688,צומת נירן/כביש 90,2
9046,ויצמן/גבעת שאול,7684,צומת גילגל/כביש 90,2
9046,ויצמן/גבעת שאול,7681,צומת תומר/כביש 90,2
9046,ויצמן/גבעת שאול,34616,צומת פצאל/כביש 90,2
9046,ויצמן/גבעת שאול,8710,רבי ישראל נג'ארה/יונתן בן עוזיאל,2
9046,ויצמן/גבעת שאול,8708,רבי ישראל נג'ארה/גבעת שאול,2
9046,ויצמן/גבעת שאול,8706,גבעת שאול/הרב אהרון קוטלר,2
9046,ויצמן/גבעת שאול,10083,גבעת שאול/עקיבא אזולאי,2
9046,ויצמן/גבעת שאול,51560,בי''ח הרצוג/גבעת שאול,2
9046,ויצמן/גבעת שאול,40026,שדרות שז''ר/בנייני האומה,2
9046,ויצמן/גבעת שאול,29363,בית חנוך/רבי גניחובסקי,1
9046,ויצמן/גבעת שאול,29362,הרב נורוק/רבי גניחובסקי,1
9046,ויצמן/גבעת שאול,29361,הרב נורוק/ אברבנאל,1
9046,ויצמן/גבעת שאול,14076,אברבנאל/הרב נורוק,1
9046,ויצמן/גבעת שאול,13191,מחלף גהה,1
9046,ויצמן/גבעת שאול,10084,גבעת שאול/עקיבא אזולאי,1
9046,ויצמן/גבעת שאול,9900,בורלא/דוידזון,1
9046,ויצמן/גבעת שאול,10767,בזק/זלמן שניאור,1
9046,ויצמן/גבעת שאול,10689,משטרה/שמואל מאיר,1
9046,ויצמן/גבעת שאול,10426,ורשבסקי/שמואל מאיר,1
9046,ויצמן/גבעת שאול,11574,ת. מרכזית ירושלים/יפו,1
9046,ויצמן/גבעת שאול,4716,צומת איכסאל/מרג' אבן עאמר,1
9046,ויצמן/גבעת שאול,5166,צומת איכסאל/כניסה מערבית,1
9046,ויצמן/גבעת שאול,5019,ביר אבו אל-ג'יש/דרך עפולה,1
9046,ויצמן/גבעת שאול,20986,אל-פאח'ורה/ביר אל-אמיר,1
9046,ויצמן/גבעת שאול,4999,אל-פאח'ורה/מרכז אבן עאמר,1
9046,ויצמן/גבעת שאול,5000,אל-פאח'ורה/מרג' אבן עאמר,1
9046,ויצמן/גבעת שאול,4702,מגדלי נצרת/מרג' אבן עאמר,1
9046,ויצמן/גבעת שאול,4703,בי''ס אל-וואספיה,1
9046,ויצמן/גבעת שאול,18239,צומת אום וואסף/דרך חיפה,1
9046,ויצמן/גבעת שאול,18238,צומת הפיקוד/אל-עמארה,1
9046,ויצמן/גבעת שאול,20981,דרך חיפה/ביר אל-אמיר,1
9046,ויצמן/גבעת שאול,20957,יפיע/דרך חיפה,1
9046,ויצמן/גבעת שאול,20946,יפיע/אל-ואדי אל-ח'ארג'י,1
9046,ויצמן/גבעת שאול,20945,יפיע/בית עלמין,1
9046,ויצמן/גבעת שאול,10716,צומת רמות/גולדה,1
9046,ויצמן/גבעת שאול,8636,גולדה/שלמה הלוי,1
9046,ויצמן/גבעת שאול,49737,שדרות גולדה מאיר/הרטום,1
9046,ויצמן/גבעת שאול,9053,ישיבת חורב/שדרות גולדה מאיר,1
9046,ויצמן/גבעת שאול,9435,שמואל הנביא/פישל,1
9046,ויצמן/גבעת שאול,9434,יחזקאל/רבנו גרשום,1
9046,ויצמן/גבעת שאול,10170,בית הלוחם/אהרון שולוב,1
9046,ויצמן/גבעת שאול,11814,יצחק מודעי/א''ס הפועל,1
9046,ויצמן/גבעת שאול,46254,גן טכנולוגי/א''''ס הפועל,1
9046,ויצמן/גבעת שאול,37260,ביטוח לאומי,1
9046,ויצמן/גבעת שאול,48481,שדרות שז''ר/בנייני האומה,1
9046,ויצמן/גבעת שאול,22066,צומת מצפה מודיעין,1
9046,ויצמן/גבעת שאול,14227,כביש 4/מחלף מורשה,1
9046,ויצמן/גבעת שאול,51846,עקיבא אזולאי/נחום חפצדי,1
9046,ויצמן/גבעת שאול,25040,צומת רחובות מזרח,1
9046,ויצמן/גבעת שאול,11734,ת. מרכזית ירושלים/הורדה,1
9046,ויצמן/גבעת שאול,11785,קניון רמות/גולדה מאיר,1
9046,ויצמן/גבעת שאול,10715,שדרות גולדה מאיר/אברהם רקנאטי,1
9046,ויצמן/גבעת שאול,41241,יצחק מירסקי/שדרות גולדה מאיר,1
9046,ויצמן/גבעת שאול,10792,שדרות גולדה מאיר/יצחק מירסקי,1
9046,ויצמן/גבעת שאול,10356,שדרות גולדה מאיר/בנימין מינץ,1
9046,ויצמן/גבעת שאול,48708,צומת הר שמואל,1
9046,ויצמן/גבעת שאול,8466,גבעון הישנה/436,1
9046,ויצמן/גבעת שאול,35846,כביש 436/גבעת זאב,1
9046,ויצמן/גבעת שאול,4936,רמת יזרעאל/הזית,1
9046,ויצמן/גבעת שאול,10647,שדרות חיים ברלב/שדרות האוניברסיטה העברית,1
