stop_id,stop_name,region,metro,community_louvain,lat,lon,degree,stop_use_count,has_service_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_cluster,socio_cluster_group,socio_index_value,socio_population
199,יהלום/ספיר,מרכז,תל אביב,-1,32.261931,34.863096,9,40.0,True,False,within,0.0,2880001,בית יהושע,9,high_8_10,1.59625753781534,1118.3438588864
200,יהלום/שני,מרכז,תל אביב,-1,32.264446,34.862627,11,40.0,True,False,within,0.0,2880001,בית יהושע,9,high_8_10,1.59625753781534,1118.3438588864
201,מזכירות,מרכז,תל אביב,-1,32.260481,34.864793,6,40.0,True,True,within,0.0,2880001,בית יהושע,9,high_8_10,1.59625753781534,1118.3438588864
202,האורזים/האר''י,מרכז,תל אביב,-1,32.312257,34.869559,12,447.0,True,False,within,0.0,74000122,נתניה,8,high_8_10,1.31011930024069,759.15443029236
203,איקאה/שדרות גיבורי ישראל,מרכז,תל אביב,-1,32.274579,34.858842,16,1543.0,True,False,nearest,330.8693827428914,4460001,אודים,9,high_8_10,1.67531557411084,1404.78859915614
205,שד. עובד בן עמי/קהילת צפת,מרכז,תל אביב,-1,32.306182,34.84364,5,452.0,True,False,within,0.0,74000412,נתניה,7,middle_5_7,0.672677365710247,2089.36175073291
206,אירוס הארגמן/חבצלת החוף,מרכז,תל אביב,-1,32.285717,34.844815,14,596.0,True,False,within,0.0,74000523,נתניה,7,middle_5_7,0.592620779317194,3950.10032656436
207,קניון עיר ימים/זלמן שז''ר,מרכז,תל אביב,-1,32.277813,34.848946,18,1018.0,True,False,within,0.0,74000531,נתניה,8,high_8_10,1.36861418505916,9371.0627590601
208,חבצלת החוף/אירוס הארגמן,מרכז,תל אביב,-1,32.284726,34.846795,18,589.0,True,False,within,0.0,74000523,נתניה,7,middle_5_7,0.592620779317194,3950.10032656436
209,שניאור/בן גוריון,מרכז,תל אביב,-1,32.283634,34.849249,23,248.0,True,False,within,0.0,74000521,נתניה,5,middle_5_7,-0.300482560021286,4459.49022363253
210,זלמן שניאור/אריה לייב יפה,מרכז,תל אביב,-1,32.282812,34.847562,18,225.0,True,False,within,0.0,74000522,נתניה,3,low_1_4,-0.715484753591437,3017.28607383017
211,ש''י עגנון/קרן היסוד,מרכז,תל אביב,-1,32.282979,34.84922,21,927.0,True,False,within,0.0,74000521,נתניה,5,middle_5_7,-0.300482560021286,4459.49022363253
213,גבעת האירוסים/אירוס הארגמן,מרכז,תל אביב,-1,32.287046,34.846117,15,596.0,True,False,within,0.0,74000523,נתניה,7,middle_5_7,0.592620779317194,3950.10032656436
214,חבצלת החוף/אירוס הארגמן,מרכז,תל אביב,-1,32.286259,34.848222,17,589.0,True,False,within,0.0,74000523,נתניה,7,middle_5_7,0.592620779317194,3950.10032656436
215,הבריגדה היהודית/החפץ חיים,מרכז,תל אביב,-1,32.296835,34.844671,17,465.0,True,False,within,0.0,74000413,נתניה,7,middle_5_7,0.629559558942918,4245.39409823293
216,שמחה ארליך/שדרות בן גוריון,מרכז,תל אביב,-1,32.300631,34.844687,15,452.0,True,False,within,0.0,74000412,נתניה,7,middle_5_7,0.672677365710247,2089.36175073291
217,דוד רזניק/החפץ חיים,מרכז,תל אביב,-1,32.295287,34.845476,14,465.0,True,False,within,0.0,74000413,נתניה,7,middle_5_7,0.629559558942918,4245.39409823293
218,לוי אשכול/יעקב דורי,מרכז,תל אביב,-1,32.296581,34.846977,23,465.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
219,אריה מוצקין/ד''ר סטופ,מרכז,תל אביב,-1,32.296783,34.848266,26,845.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
220,אריה מוצקין/ד''ר סטופ,מרכז,תל אביב,-1,32.29704,34.848792,30,647.0,True,False,within,0.0,74000422,נתניה,3,low_1_4,-0.734613887389651,4913.33037933878
221,הבריגדה היהודית/חיים ברלב,מרכז,תל אביב,-1,32.298042,34.845308,19,465.0,True,False,within,0.0,74000413,נתניה,7,middle_5_7,0.629559558942918,4245.39409823293
222,בלומנפלד/יעקב דורי,מרכז,תל אביב,-1,32.298675,34.846832,22,465.0,True,False,within,0.0,74000413,נתניה,7,middle_5_7,0.629559558942918,4245.39409823293
223,שמחה ארליך/שדרות בן גוריון,מרכז,תל אביב,-1,32.299915,34.846765,18,445.0,True,False,within,0.0,74000413,נתניה,7,middle_5_7,0.629559558942918,4245.39409823293
224,לוי אשכול/יעקב דורי,מרכז,תל אביב,-1,32.298453,34.848019,25,465.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
226,שמחה ארליך/לוי אשכול,מרכז,תל אביב,-1,32.299316,34.849289,22,449.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
227,בן עמי/שמחה ארליך,מרכז,תל אביב,-1,32.302867,34.843196,9,452.0,True,False,within,0.0,74000412,נתניה,7,middle_5_7,0.672677365710247,2089.36175073291
229,בית ספר אלדד/שדרות גולדה מאיר,מרכז,תל אביב,-1,32.276979,34.854475,15,467.0,True,False,within,0.0,74000513,נתניה,5,middle_5_7,-0.126840644993122,2976.16117083656
230,בן עמי/קהילת צפת,מרכז,תל אביב,-1,32.3052,34.842963,4,437.0,True,False,within,0.0,74000412,נתניה,7,middle_5_7,0.672677365710247,2089.36175073291
232,'נאות גולדה א,מרכז,תל אביב,-1,32.277828,34.851875,17,467.0,True,False,within,0.0,74000513,נתניה,5,middle_5_7,-0.126840644993122,2976.16117083656
233,'נאות גולדה ב,מרכז,תל אביב,-1,32.278509,34.85214,16,467.0,True,False,within,0.0,74000513,נתניה,5,middle_5_7,-0.126840644993122,2976.16117083656
234,נאות גולדה\חזני,מרכז,תל אביב,-1,32.278717,34.852186,17,467.0,True,False,within,0.0,74000513,נתניה,5,middle_5_7,-0.126840644993122,2976.16117083656
235,פנקס/57,מרכז,תל אביב,-1,32.323511,34.874761,9,944.0,True,False,within,0.0,74000123,נתניה,2,low_1_4,-1.44607257577043,127.377874447519
236,ש''י עגנון/יאנוש קורצ'אק,מרכז,תל אביב,-1,32.280743,34.851721,23,927.0,True,False,within,0.0,74000521,נתניה,5,middle_5_7,-0.300482560021286,4459.49022363253
237,שדרות פנחס לבון/פנחס רוטנברג,מרכז,תל אביב,-1,32.280794,34.852967,20,1141.0,True,False,within,0.0,74000512,נתניה,3,low_1_4,-0.765291918731609,1528.30747283255
238,ש''י עגנון/יצחק אפשטיין,מרכז,תל אביב,-1,32.281577,34.850372,23,927.0,True,False,within,0.0,74000521,נתניה,5,middle_5_7,-0.300482560021286,4459.49022363253
240,זלמן שניאור/ש''י עגנון,מרכז,תל אביב,-1,32.283894,34.849358,22,1136.0,True,False,within,0.0,74000522,נתניה,3,low_1_4,-0.715484753591437,3017.28607383017
241,שדרות פנחס לבון/תיאודור וייסלברגר,מרכז,תל אביב,-1,32.282133,34.853363,21,1060.0,True,False,within,0.0,74000521,נתניה,5,middle_5_7,-0.300482560021286,4459.49022363253
242,יצחק קצנלסון/ד''ר וייסלברגר,מרכז,תל אביב,-1,32.284632,34.852016,20,919.0,True,False,within,0.0,74000522,נתניה,3,low_1_4,-0.715484753591437,3017.28607383017
243,רוטנברג\נורדאו,מרכז,תל אביב,-1,32.279793,34.854338,16,922.0,True,False,within,0.0,74000512,נתניה,3,low_1_4,-0.765291918731609,1528.30747283255
244,פנחס לבון/ישראל בר יהודה,מרכז,תל אביב,-1,32.283161,34.854158,18,960.0,True,False,within,0.0,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
245,השר ישראל בר יהודה/נורדאו,מרכז,תל אביב,-1,32.281378,34.856436,15,922.0,True,False,within,0.0,74000512,נתניה,3,low_1_4,-0.765291918731609,1528.30747283255
246,מנדלי מוכר ספרים/נורדאו,מרכז,תל אביב,-1,32.283807,34.85734,12,922.0,True,False,within,0.0,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
247,יצחק קצנלסון/שדרות פנחס לבון,מרכז,תל אביב,-1,32.285573,34.85359,15,911.0,True,False,within,0.0,74000522,נתניה,3,low_1_4,-0.715484753591437,3017.28607383017
248,שדרות פנחס לבון/יצחק קצנלסון,מרכז,תל אביב,-1,32.285451,34.854552,13,926.0,True,False,within,0.0,74000522,נתניה,3,low_1_4,-0.715484753591437,3017.28607383017
249,שדרות פנחס לבון/שלום עליכם,מרכז,תל אביב,-1,32.28675,34.854833,13,1706.0,True,False,within,0.0,74000522,נתניה,3,low_1_4,-0.715484753591437,3017.28607383017
250,לבון/שלום עליכם,מרכז,תל אביב,-1,32.286557,34.855052,11,1846.0,True,False,within,0.0,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
251,הרב אבו חצירא/הרב רפאל אנקווה,מרכז,תל אביב,-1,32.285705,34.856197,12,922.0,True,False,within,0.0,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
253,מרכז ביג/שדרות גיבורי ישראל,מרכז,תל אביב,-1,32.276114,34.859673,20,1352.0,True,False,nearest,407.1975073260664,74000513,נתניה,5,middle_5_7,-0.126840644993122,2976.16117083656
254,שדרות גיבורי ישראל/הבונים,מרכז,תל אביב,-1,32.279935,34.860652,27,925.0,True,False,nearest,380.90455668377695,74000512,נתניה,3,low_1_4,-0.765291918731609,1528.30747283255
255,שד. גיבורי ישראל/הבונים,מרכז,תל אביב,-1,32.280886,34.861197,28,746.0,True,False,nearest,406.79561606208506,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
257,שד. גיבורי ישראל/התרופה,מרכז,תל אביב,-1,32.282477,34.861469,27,3484.0,True,False,nearest,381.8379096406283,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
258,שדרות גיבורי ישראל/האומנות,מרכז,תל אביב,-1,32.277345,34.860081,16,1438.0,True,False,nearest,408.5427848726925,74000512,נתניה,3,low_1_4,-0.765291918731609,1528.30747283255
259,מסוף יד חרוצים,מרכז,תל אביב,-1,32.278292,34.863479,25,490.0,True,False,nearest,435.3052090924679,3160001,כפר נטר,9,high_8_10,1.88372561303364,1159.24137689666
260,ת.רכבת ספיר,מרכז,תל אביב,-1,32.28034,34.864471,21,985.0,True,False,nearest,512.5551472214663,3160001,כפר נטר,9,high_8_10,1.88372561303364,1159.24137689666
261,שדרות גיבורי ישראל/התרופה,מרכז,תל אביב,-1,32.283436,34.862011,26,3220.0,True,False,nearest,406.85656533259737,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
262,התרופה/אריה רגב,מרכז,תל אביב,-1,32.282866,34.862884,27,2673.0,True,False,nearest,520.2134913987236,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
263,פארק שיאים,מרכז,תל אביב,-1,32.2847,34.865661,23,0.0,False,False,nearest,318.8303371725283,74000115,נתניה,8,high_8_10,1.16339049931351,11603.089383193
264,בית חרושת טבע,מרכז,תל אביב,-1,32.285635,34.862489,15,3259.0,True,False,nearest,382.91165260556534,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
265,בית חרושת אביק,מרכז,תל אביב,-1,32.285429,34.862662,15,3200.0,True,False,nearest,408.6609066552884,74000511,נתניה,5,middle_5_7,-0.139008182278248,3417.35665695999
266,הדרים/הראשונים,מרכז,תל אביב,-1,32.264276,34.931813,6,36.0,True,True,within,0.0,1570001,עין ורד,9,high_8_10,1.8835470676033,1529.09897935969
267,שד. גיבורי ישראל/האומנות,מרכז,תל אביב,-1,32.277657,34.859914,16,1541.0,True,False,nearest,379.8766918875962,74000512,נתניה,3,low_1_4,-0.765291918731609,1528.30747283255
268,השלום\הגביש,מרכז,תל אביב,-1,32.286298,34.863673,15,92.0,True,False,nearest,432.55828998543035,74000115,נתניה,8,high_8_10,1.16339049931351,11603.089383193
269,המחשב/הצורן,מרכז,תל אביב,-1,32.287621,34.86501,15,1839.0,True,False,nearest,288.0314394320694,74000115,נתניה,8,high_8_10,1.16339049931351,11603.089383193
270,עירייה,מרכז,תל אביב,-1,32.28872,34.86565,16,1885.0,True,False,nearest,221.18476481648815,74000115,נתניה,8,high_8_10,1.16339049931351,11603.089383193
271,יצחק גרינבוים/אפרים אלנקווה,מרכז,תל אביב,-1,32.294995,34.849667,21,845.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
272,יצחק גרינבוים/ד''ר שמורק,מרכז,תל אביב,-1,32.294705,34.851791,22,872.0,True,False,within,0.0,74000422,נתניה,3,low_1_4,-0.734613887389651,4913.33037933878
273,גרינבוים/בן צבי,מרכז,תל אביב,-1,32.294485,34.851985,20,845.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
274,בן צבי/גרנבוים,מרכז,תל אביב,-1,32.293898,34.852491,16,2720.0,True,False,within,0.0,74000421,נתניה,4,low_1_4,-0.420250760249796,3621.272715687
275,משטרה/בן צבי,מרכז,תל אביב,-1,32.294922,34.852932,19,1896.0,True,False,within,0.0,74000432,נתניה,4,low_1_4,-0.457250416130248,1777.27603243988
276,הנרייטה סולד/סטופ,מרכז,תל אביב,-1,32.29569,34.851774,22,647.0,True,False,within,0.0,74000422,נתניה,3,low_1_4,-0.734613887389651,4913.33037933878
277,הנביאים/שד. בן צבי,מרכז,תל אביב,-1,32.29686,34.853099,29,1843.0,True,False,within,0.0,74000422,נתניה,3,low_1_4,-0.734613887389651,4913.33037933878
278,הנביאים/נצח ישראל,מרכז,תל אביב,-1,32.297185,34.85401,27,639.0,True,False,within,0.0,74000432,נתניה,4,low_1_4,-0.457250416130248,1777.27603243988
280,שד. בן צבי/שמחה ארליך,מרכז,תל אביב,-1,32.297873,34.85357,28,1680.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
281,יחזקאל\הנביאים,מרכז,תל אביב,-1,32.297381,34.855518,26,561.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
282,בן צבי/פלוגת מכבי,מרכז,תל אביב,-1,32.300044,34.853804,23,1712.0,True,False,within,0.0,74000411,נתניה,6,middle_5_7,0.271431757680298,1854.68575235179
283,בן צבי/נחום,מרכז,תל אביב,-1,32.301071,34.85428,18,2299.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
284,נחום/ישעיהו,מרכז,תל אביב,-1,32.300595,34.854651,19,643.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
285,נחום/ישעיהו,מרכז,תל אביב,-1,32.30046,34.854938,22,561.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
286,בית הכנסת הבוכרים/בן בוזי,מרכז,תל אביב,-1,32.297593,34.855673,25,643.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
287,יחזקאל בן בוזי/נחום,מרכז,תל אביב,-1,32.299615,34.856236,21,561.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
288,'יחזקאל/נחום א,מרכז,תל אביב,-1,32.299807,34.856413,21,643.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
290,בן צבי/נחום,מרכז,תל אביב,-1,32.302485,34.854339,13,1930.0,True,False,within,0.0,74000411,נתניה,6,middle_5_7,0.271431757680298,1854.68575235179
291,בית ספר טשרניחובסקי/בן צבי,מרכז,תל אביב,-1,32.307958,34.854598,6,1994.0,True,False,within,0.0,74000355,נתניה,4,low_1_4,-0.424680893778938,2309.63692053057
292,בית ספר טשרניחובסקי/בן צבי,מרכז,תל אביב,-1,32.309604,34.854846,8,2090.0,True,False,within,0.0,74000352,נתניה,5,middle_5_7,-0.304980225680573,10915.1364016161
293,בי''ס שפירא,מרכז,תל אביב,-1,32.29413,34.858763,7,12.0,True,False,within,0.0,74000432,נתניה,4,low_1_4,-0.457250416130248,1777.27603243988
294,מרכז גריאטרי דורות/הנביאים,מרכז,תל אביב,-1,32.296945,34.858045,16,772.0,True,False,within,0.0,74000431,נתניה,3,low_1_4,-0.904784330640334,4842.55668173407
295,בן עמי/קניג,מרכז,תל אביב,-1,32.310048,34.84455,6,437.0,True,False,within,0.0,74000355,נתניה,4,low_1_4,-0.424680893778938,2309.63692053057
296,שדרות בן עמי/צהלה,מרכז,תל אביב,-1,32.313311,34.845828,8,437.0,True,False,within,0.0,74000355,נתניה,4,low_1_4,-0.424680893778938,2309.63692053057
297,בן עמי\צהלה,מרכז,תל אביב,-1,32.314372,34.845906,8,452.0,True,False,within,0.0,74000354,נתניה,7,middle_5_7,0.483341118961015,2744.13365980084
298,שד. עובד בן עמי/ברוך רם,מרכז,תל אביב,-1,32.316395,34.846121,9,437.0,True,False,within,0.0,74000354,נתניה,7,middle_5_7,0.483341118961015,2744.13365980084
299,ז'בוטינסקי/סמילנסקי,מרכז,תל אביב,-1,32.321443,34.848668,9,581.0,True,False,within,0.0,74000323,נתניה,5,middle_5_7,-0.0888244697150646,3451.32591460578
