mode_label,from_stop,to_stop,trip_frequency
bus,17268,1395,5
bus,20137,20284,6
bus,40687,20846,6
bus,20846,20286,6
bus,20430,5842,4
bus,20456,5988,4
bus,19493,6117,4
bus,40688,20480,4
bus,1639,1395,10
bus,1702,1189,4
bus,47842,16062,4
bus,25107,25137,4
bus,21798,21589,4
bus,21589,25092,4
bus,25092,25369,4
bus,25369,25274,4
bus,41197,29370,4
bus,4725,20740,43
bus,38284,38285,41
bus,38283,36124,41
bus,4876,35111,41
bus,51786,4261,37
bus,4224,4242,6
bus,20913,17605,6
bus,19850,40524,6
bus,40527,19576,6
bus,19308,40374,119
bus,40374,40362,6
bus,40362,19315,6
bus,172,171,137
bus,171,170,189
bus,170,169,189
bus,169,162,137
bus,162,161,137
bus,161,159,137
bus,159,21426,137
bus,47788,47999,18
bus,47999,16186,18
bus,16186,23217,24
bus,23217,47871,24
bus,47871,16097,24
bus,16097,43053,24
bus,43053,25704,24
bus,39133,44503,7
bus,10628,10521,10
bus,34878,7879,11
bus,25673,26271,4
bus,43616,26911,4
bus,19954,6337,14
bus,6337,20410,16
bus,41375,23896,128
bus,51868,42657,128
bus,21349,21497,128
bus,41377,41374,113
bus,41374,44966,119
bus,44966,41375,63
bus,23895,108,121
bus,44966,41374,56
bus,41374,42659,106
bus,42659,41375,50
bus,42659,41374,56
bus,48247,21514,3
bus,16676,21522,3
bus,35210,1031,3
bus,1031,21718,3
bus,21718,16262,10
bus,7294,44232,153
bus,44232,10776,135
bus,13120,13481,19
bus,9543,9896,285
bus,9896,11604,1039
bus,11604,9824,929
bus,9646,11698,285
bus,35302,11725,512
bus,11725,11813,512
bus,13037,14062,231
bus,39086,42604,297
bus,42604,42605,505
bus,42605,42598,656
bus,42598,20574,146
bus,19457,6985,146
bus,38725,15416,24
bus,15417,15418,24
bus,15418,15657,24
bus,23724,25024,24
bus,25024,25013,24
bus,16254,16104,24
bus,23534,38725,24
bus,15315,15317,21
bus,15317,15321,41
bus,15321,15309,41
bus,15309,15329,21
bus,15329,15328,42
bus,15328,15293,42
bus,15293,15331,21
bus,15331,21805,42
bus,21805,15330,42
bus,15330,15376,21
bus,15376,15776,21
bus,15837,23258,21
bus,23258,15604,21
bus,15604,24674,21
bus,15772,15331,21
bus,15330,15329,21
bus,15293,15307,21
bus,15307,15308,30
bus,15308,15310,30
bus,15310,15318,30
bus,15318,15319,30
bus,15319,15320,30
bus,15320,15316,30
bus,15316,15314,21
bus,38143,6,21
bus,41752,42853,28
bus,42854,16557,6
bus,26177,26155,2
bus,26155,25905,8
bus,25906,27424,2
bus,27424,25573,2
bus,25577,25578,2
bus,25578,28842,2
bus,28842,28612,2
bus,26010,25564,2
bus,25564,28845,2
bus,26012,26150,2
bus,26150,26169,336
bus,26169,26172,336
bus,26172,26174,336
bus,26174,27415,2
bus,26203,26226,2
bus,26226,26213,2
bus,26213,26224,2
bus,4384,4388,3
bus,20082,20080,32
bus,20085,20081,25
bus,20088,4238,30
bus,4238,19950,30
bus,20531,4380,3
bus,4372,20084,31
bus,19946,20051,18
bus,20051,20052,28
bus,188,190,628
bus,190,42530,302
bus,42530,42532,567
bus,42532,42533,17
bus,42533,42551,567
bus,42551,42781,557
bus,42781,194,302
bus,22234,207,14
bus,14632,42782,309
bus,42782,42554,309
bus,42554,42534,309
bus,42534,42531,309
bus,42531,189,309
bus,42128,765,4
bus,765,987,4
bus,987,956,116
bus,956,955,228
bus,955,954,228
bus,24250,911,120
bus,911,908,4
bus,908,906,4
bus,906,766,4
bus,766,903,109
bus,903,996,109
bus,996,992,109
bus,992,918,4
bus,918,765,4
bus,765,962,4
bus,962,24424,4
bus,24428,14633,4
bus,14633,14660,4
bus,14660,762,4
bus,762,937,4
bus,19361,18116,185
bus,37612,41675,185
bus,41675,49978,185
bus,50246,50248,186
bus,50248,50245,203
bus,50245,41675,186
bus,19472,20647,190
bus,20386,37619,190
bus,37619,20387,186
bus,6082,37619,316
bus,20850,51615,186
bus,35906,4127,41
bus,1753,42726,41
bus,42726,4111,45
bus,3840,2050,187
bus,2572,3327,187
bus,41118,40907,196
bus,40907,3328,196
bus,3817,3971,196
bus,2052,3840,196
bus,19979,19449,15
bus,19449,4191,15
bus,4191,20069,40
bus,20069,48542,62
bus,48542,20065,62
bus,20065,48661,62
bus,14885,24912,33
bus,14108,14093,150
bus,14091,13750,150
bus,14132,14353,160
bus,14190,14198,174
bus,14193,13029,150
bus,14081,13053,684
bus,16266,43190,282
bus,13236,29521,168
bus,14101,14092,158
bus,14094,14109,158
bus,42142,42144,88
bus,42144,42140,88
bus,42140,42129,88
bus,42129,42130,88
bus,42130,42135,88
bus,42135,42132,88
bus,42132,42131,88
bus,42131,42136,88
bus,42136,42143,88
bus,42143,19582,13
bus,6715,6717,13
bus,34157,5518,13
bus,5518,20737,13
bus,20737,19525,291
bus,19525,19831,291
bus,19831,20380,15
bus,20380,34159,281
bus,6721,18821,15
bus,17799,42142,15
bus,5666,5301,42
bus,49199,14885,18
bus,5487,5489,106
bus,6384,5812,106
bus,5812,5493,106
bus,19381,20621,104
bus,19437,19067,104
bus,10775,40026,1703
bus,40026,10588,6
bus,17639,17640,24
bus,17640,21251,24
bus,21251,21249,24
bus,21249,21244,24
bus,21244,21243,24
bus,50641,21217,24
bus,21217,18665,126
bus,18665,21203,24
bus,21203,18669,24
bus,18669,21179,24
bus,21179,18662,24
bus,18662,7054,24
bus,19361,41639,119
bus,7559,8457,47
bus,42811,51258,88
bus,23205,21878,4
bus,21878,21881,240
bus,21881,22181,4
bus,21945,44163,4
bus,35701,28114,8
bus,10185,9551,182
bus,10584,9565,182
bus,42174,42691,52
bus,48440,50414,52
bus,50414,608,52
bus,29004,44332,52
bus,29006,27543,52
bus,27539,44310,52
bus,44310,26991,52
bus,26991,42497,52
bus,38534,4149,124
bus,4090,38508,124
bus,38508,38507,124
bus,38507,38506,124
bus,38506,38505,124
bus,38505,38471,124
bus,38471,38470,124
bus,38470,38468,124
bus,38468,38467,124
bus,38467,38466,124
bus,38466,38500,124
bus,38500,38517,124
bus,38517,38499,124
bus,38499,38463,124
bus,38463,38462,124
bus,38462,38494,124
bus,38494,38492,124
bus,38492,38491,124
bus,38491,38483,124
bus,38483,38484,124
bus,38484,38485,124
bus,38485,38526,124
bus,38526,38457,124
bus,38457,38490,124
bus,38490,38529,124
bus,38529,38488,124
bus,38488,38454,124
bus,38454,38487,124
bus,38487,38486,124
bus,27646,48115,2
bus,28321,26490,2
bus,26486,28322,2
bus,28324,26504,2
bus,23352,23337,6
bus,21537,16670,81
bus,979,15897,81
bus,29399,14126,9
bus,1615,2969,112
bus,22566,42734,50
bus,42094,15205,50
bus,1620,36030,53
bus,3898,2392,16
bus,2392,18959,16
bus,47145,21304,50
bus,25391,40558,13
bus,40558,40557,23
bus,40557,15201,23
bus,15201,40559,23
bus,40559,22567,13
bus,42734,40558,10
bus,12918,13921,117
bus,14197,14204,93
bus,14204,14157,93
bus,14157,14154,93
bus,14154,14153,93
bus,14153,39132,93
bus,39132,42857,244
bus,42857,14144,244
bus,14239,14235,93
bus,14236,14219,151
bus,29394,14218,151
bus,29424,39132,151
bus,14144,14524,151
bus,14524,14155,151
bus,14155,14156,151
bus,14156,14203,151
bus,14203,14190,151
bus,13935,13920,175
bus,13731,14544,175
bus,14544,13694,175
bus,14008,14533,101
bus,14181,14151,101
bus,14151,14150,101
bus,14150,14147,101
bus,14147,14005,101
bus,14005,14002,360
bus,13993,13991,101
bus,14350,14129,101
bus,29377,14093,101
bus,13358,13751,101
bus,13942,48366,101
bus,29521,42469,44
bus,42469,14350,44
bus,49476,13758,104
bus,13758,24659,104
bus,14094,14111,104
bus,14128,42469,44
bus,42469,14132,44
bus,13992,13990,104
bus,13999,14003,476
bus,14003,14006,104
bus,14006,14007,104
bus,14007,14148,104
bus,14148,29333,104
bus,29333,14182,104
bus,14532,13030,104
bus,14205,42528,443
bus,42528,42529,791
bus,42529,14200,105
bus,14200,14193,105
bus,14008,13135,105
bus,29419,14002,105
bus,13221,12936,105
bus,12936,13117,105
bus,13072,13208,105
bus,12920,14101,105
bus,14101,14096,105
bus,14096,14098,105
bus,14098,14107,105
bus,14107,14123,105
bus,14123,13054,105
bus,29377,13183,105
bus,51253,34495,537
bus,34495,51617,955
bus,51617,34493,733
bus,34493,34491,701
bus,34491,34631,933
bus,34631,34336,1141
bus,34336,34632,673
bus,34632,34630,1076
bus,34630,34452,1039
bus,34452,34450,1273
bus,34450,34490,638
bus,34490,34633,1076
bus,34633,34648,1076
bus,34648,34459,288
bus,34459,34649,314
bus,34649,34457,802
bus,34457,34636,118
bus,34636,34629,337
bus,34629,34623,440
bus,34623,34637,340
bus,34637,34641,340
bus,34641,34639,340
bus,34639,42301,118
bus,42301,729,619
bus,729,743,12
bus,48727,24499,12
bus,24507,48342,20
bus,48342,21786,16
bus,21786,37110,16
bus,14765,601,18
bus,15312,15317,20
bus,15309,15376,20
bus,15376,15836,20
bus,15827,13178,20
bus,49236,29482,71
bus,13356,15826,9
bus,15826,24674,9
bus,24674,15379,9
bus,15379,15307,9
bus,15316,15313,9
bus,15363,15347,9
bus,14095,14111,108
bus,14128,14124,108
bus,14124,14122,108
bus,14122,14106,108
bus,14106,14097,108
bus,14097,14550,108
bus,14550,14099,108
bus,14100,13766,108
bus,13212,13096,108
bus,12944,13946,108
bus,14003,29462,108
bus,29462,13030,108
bus,14198,49372,456
bus,14128,14351,60
bus,616,505,24
bus,514,589,3
bus,589,590,3
bus,590,235,944
bus,235,601,944
bus,16523,42301,8
bus,42301,35065,2
bus,35065,35066,28
bus,35066,35067,28
bus,35067,34364,28
bus,44143,24262,132
bus,24262,24264,63
bus,15677,15397,162
bus,15397,24457,63
bus,24457,39732,149
bus,51940,43252,63
bus,43252,50338,63
bus,50338,41219,63
bus,41219,23316,63
bus,12885,13638,69
bus,13071,29483,56
bus,13070,12886,48
bus,12818,48272,56
bus,48272,25092,56
bus,25338,43052,155
bus,43052,50336,56
bus,50336,43253,56
bus,43253,39733,56
bus,39733,24261,155
bus,24261,15396,56
bus,15396,23252,125
bus,14081,12973,158
bus,48294,16786,158
bus,16793,699,266
bus,699,49193,365
bus,49193,43228,365
bus,41020,37572,357
bus,37572,659,357
bus,659,16781,357
bus,16820,25091,219
bus,13087,13241,167
bus,51529,13662,304
bus,13661,44472,406
bus,44472,44471,443
bus,50609,13652,443
bus,13561,13592,1229
bus,12824,13056,304
bus,43231,12816,304
bus,48293,16489,304
bus,12838,51811,301
bus,13887,13885,301
bus,12852,13648,547
bus,13648,13057,547
bus,13057,50445,301
bus,50445,12823,301
bus,13565,44461,405
bus,44461,44470,405
bus,42814,49503,163
bus,49503,36994,163
bus,36994,24378,338
bus,24378,22571,283
bus,22571,15011,392
bus,15011,15247,392
bus,15247,22576,272
bus,22576,15029,399
bus,15029,15248,272
bus,15248,15046,554
bus,15046,15056,554
bus,15056,15061,554
bus,15061,15060,554
bus,15060,15053,554
bus,15053,15043,554
bus,15043,15250,554
bus,15250,36997,272
bus,36997,36998,554
bus,36998,15034,554
bus,48192,359,317
bus,14819,49200,179
bus,49200,14897,104
bus,14897,42815,104
bus,42815,44524,301
bus,44524,47003,299
bus,47003,14966,104
bus,14966,36997,175
bus,15034,49517,282
bus,49517,15248,282
bus,15250,49517,282
bus,49517,42851,434
bus,42851,36988,282
bus,36988,36996,396
bus,36996,36995,396
bus,36995,36994,289
bus,24378,42814,175
bus,49483,42801,340
bus,42801,42798,709
bus,42798,42796,709
bus,42796,42799,709
bus,42799,42802,340
bus,42802,42804,340
bus,42804,24380,226
bus,24380,24381,226
bus,24381,24383,117
bus,24383,22576,117
bus,15029,24870,127
bus,14969,39044,226
bus,39044,22575,475
bus,22575,14955,226
bus,14819,49205,375
bus,49205,14897,213
bus,14955,42815,197
bus,47003,14960,88
bus,14954,39044,249
bus,22575,14963,249
bus,15003,49517,152
bus,42851,42833,142
bus,42833,42813,142
bus,42813,42832,249
bus,42832,42803,249
bus,42803,42801,369
bus,42799,49483,369
bus,42804,42816,114
bus,42816,36988,104
bus,36994,39043,114
bus,39043,14982,213
bus,526,42689,18
bus,42689,505,650
bus,203,207,104
bus,192,189,441
bus,190,191,436
bus,191,193,436
bus,193,195,436
bus,195,593,721
bus,589,507,642
bus,507,520,22
bus,49205,14961,110
bus,14963,14990,217
bus,14990,24378,120
bus,15247,24379,110
bus,24379,42803,120
bus,13738,13306,459
bus,13000,29516,718
bus,29516,12925,730
bus,13629,13786,718
bus,13857,51811,540
bus,43748,13833,478
bus,13833,13828,478
bus,12829,13640,478
bus,13645,12847,478
bus,13580,13065,478
bus,13065,12935,478
bus,12935,13568,478
bus,13568,49934,478
bus,29413,12938,309
bus,39133,47918,11
bus,44999,49772,74
bus,27443,28161,80
bus,28161,28160,80
bus,28160,28162,80
bus,28162,29037,80
bus,29037,28157,80
bus,45000,49772,76
bus,27079,27347,364
bus,27450,27458,80
bus,27458,41918,76
bus,451,427,72
bus,427,424,54
bus,424,422,94
bus,422,797,94
bus,797,264,48
bus,24403,34152,266
bus,34152,34155,266
bus,34155,39228,266
bus,39228,830,129
bus,40064,50563,194
bus,50563,49000,194
bus,49000,49055,194
bus,49055,40063,194
bus,40063,40055,221
bus,40055,49001,194
bus,49001,41926,194
bus,49418,27344,194
bus,42020,20212,64
bus,25900,25901,6
bus,25901,25562,6
bus,25571,25572,32
bus,25572,25902,6
bus,34064,34056,121
bus,34217,25058,455
bus,25058,39638,555
bus,49209,22822,156
bus,22822,49322,904
bus,49322,33943,1114
bus,22848,34027,355
bus,22361,21921,156
bus,34005,34175,156
bus,15591,25336,156
bus,44659,14564,302
bus,12858,14338,142
bus,14338,48438,142
bus,13246,16186,142
bus,18431,37179,7
bus,18420,18426,107
bus,18477,6249,3
bus,4078,42256,53
bus,1702,16940,53
bus,16940,36009,53
bus,36009,16941,53
bus,1230,36009,49
bus,39617,4079,49
bus,17251,4066,49
bus,4066,36049,49
bus,36048,4069,48
bus,17253,36049,46
bus,25095,15351,24
bus,21904,1020,3
bus,1020,1021,3
bus,1021,24509,6
bus,18703,18700,2
bus,18700,19478,2
bus,19478,18649,2
bus,18649,7197,2
bus,22075,49843,159
bus,15274,15267,159
bus,15267,15261,297
bus,15261,35704,297
bus,35704,21312,297
bus,21312,42981,297
bus,15254,15256,324
bus,15256,15260,324
bus,15260,15335,324
bus,15335,15271,162
bus,35724,15336,138
bus,22086,15267,138
bus,15335,15270,162
bus,15270,15269,162
bus,21597,15277,162
bus,4151,4529,3
bus,21117,18383,6
bus,18383,21124,249
bus,42979,44390,52
bus,44390,49247,51
bus,49247,12274,51
bus,12273,49232,51
bus,49232,49835,51
bus,49835,12625,51
bus,12625,12164,51
bus,12164,12150,51
bus,12146,12147,71
bus,12147,12185,71
bus,12185,12359,71
bus,12359,12186,71
bus,12186,12217,71
bus,12217,12219,71
bus,12219,12220,71
bus,12220,12360,71
bus,12360,12643,71
bus,12643,12361,71
bus,12361,29273,71
bus,29273,29234,71
bus,29234,29202,71
bus,29202,48504,71
bus,14568,29491,9
bus,29491,14567,9
bus,14567,14566,9
bus,14566,14263,4
bus,14268,14270,4
bus,14224,14221,4
bus,14221,14211,4
bus,20917,19456,2
bus,4870,707,2
bus,707,26654,4
bus,6115,20498,8
bus,20498,20568,8
bus,20497,7283,8
bus,20193,18082,8
bus,27124,28030,4
bus,28011,27445,4
bus,27348,27409,4
bus,27990,27352,4
bus,24079,24050,41
bus,14212,14220,5
bus,14225,14267,5
bus,14265,14568,5
bus,35481,19821,6
bus,41435,35047,3
bus,43880,43387,3
bus,43387,49877,3
bus,22998,22034,170
bus,24169,44686,4
bus,22765,16847,154
bus,16847,22712,4
bus,22712,16062,4
bus,21589,15351,4
bus,15351,15878,181
bus,43158,19454,221
bus,20585,20576,189
bus,41188,41190,225
bus,41190,41194,225
bus,39086,41193,426
bus,41193,41195,426
bus,41195,42601,208
bus,42601,41189,208
bus,41189,41187,208
bus,41187,42604,208
bus,42598,20577,359
bus,43255,19454,339
bus,20585,42596,189
bus,42596,42607,339
bus,42607,42600,339
bus,42600,42597,339
bus,42597,42606,189
bus,6883,41188,189
bus,50125,50134,189
bus,50134,46504,189
bus,43870,43255,9
bus,41195,46709,218
bus,46709,50109,218
bus,50109,50128,218
bus,50128,41187,218
bus,41187,20641,218
bus,19457,43255,25
bus,43255,19457,25
bus,19458,6908,301
bus,19774,20852,150
bus,20577,42596,150
bus,42597,20576,150
bus,42598,20681,151
bus,20684,42605,151
bus,34332,20572,151
bus,717,40651,4
bus,16551,23711,8
bus,23288,41752,22
bus,42854,39169,22
bus,41750,41756,30
bus,39198,3915,23
bus,3574,3576,20
bus,3578,2311,15
bus,41149,5607,87
bus,5607,20774,87
bus,20774,5606,87
bus,5606,41134,87
bus,41134,35569,166
bus,35569,35570,166
bus,35570,41076,166
bus,41076,41075,166
bus,41075,35571,166
bus,35571,42970,87
bus,42970,41134,79
bus,35571,5607,79
bus,5607,5606,79
bus,5606,20775,79
bus,20775,17515,79
bus,17515,20128,79
bus,20128,41148,79
bus,23734,35286,619
bus,35286,24767,669
bus,44696,15886,195
bus,50260,35283,369
bus,35283,13429,132
bus,13601,13632,232
bus,13103,48438,809
bus,14370,15719,220
bus,15623,35284,122
bus,35284,35285,122
bus,35288,24736,126
bus,16807,15625,126
bus,34083,49176,501
bus,49176,48928,565
bus,48928,48924,565
bus,48924,89,110
bus,15709,38692,309
bus,38692,23861,579
bus,35283,23973,63
bus,23973,23705,63
bus,23705,51190,63
bus,51190,806,63
bus,806,22474,63
bus,23731,24175,63
bus,23697,23708,126
bus,48098,33982,30
bus,24129,50550,334
bus,22544,23698,124
bus,23698,22976,310
bus,22976,811,62
bus,811,23702,62
bus,22478,807,62
bus,807,23646,62
bus,23646,48401,62
bus,48401,24093,62
bus,23972,33943,62
bus,23885,24756,94
bus,24765,35287,632
bus,35287,23880,582
bus,38965,21191,77
bus,19388,19386,154
bus,21104,18413,77
bus,18488,21103,77
bus,4155,21170,129
bus,21170,21171,132
bus,21171,18460,132
bus,18460,18435,132
bus,21190,47903,77
bus,42881,13214,224
bus,13246,33943,170
bus,12846,44472,37
bus,13592,14338,132
bus,13356,24791,37
bus,35,24695,143
bus,14549,13591,31
bus,13557,47438,38
bus,47438,44464,38
bus,33943,15872,155
bus,15816,23410,199
bus,23402,84,155
bus,84,23227,155
bus,23227,22842,155
bus,22842,22844,155
bus,22844,22845,155
bus,22845,22848,155
bus,22361,23878,155
bus,23087,24768,155
bus,16801,50130,399
bus,50130,50126,353
bus,50126,21652,695
bus,21652,23893,253
bus,22930,44338,155
bus,44338,44335,253
bus,44335,76,155
bus,22943,25372,155
bus,25372,22932,408
bus,22932,22933,408
bus,22933,21688,155
bus,16816,44336,198
bus,44336,44339,274
bus,44339,22839,198
bus,23892,50130,274
bus,21652,16800,442
bus,15887,24640,200
bus,24640,23883,198
bus,22849,22846,198
bus,22846,22847,198
bus,22847,22843,198
bus,22843,23226,205
bus,23226,3,205
bus,15799,34111,198
bus,49283,22356,799
bus,3254,42285,202
bus,42285,42577,202
bus,42577,1848,202
bus,42771,49967,202
bus,2826,2815,202
bus,43137,43068,381
bus,43068,43067,381
bus,43067,42188,381
bus,42188,28191,106
bus,28191,43136,106
bus,43136,43135,130
bus,43135,43132,130
bus,43132,43566,130
bus,43566,43564,130
bus,43564,44178,130
bus,44178,44179,130
bus,44179,44181,130
bus,44181,44183,130
bus,44183,44185,130
bus,44185,43563,130
bus,43563,43061,130
bus,43061,43060,130
bus,43060,26890,130
bus,26890,26854,130
bus,26854,26855,130
bus,26855,26856,130
bus,26856,28189,130
bus,28190,43064,329
bus,43064,26894,329
bus,26894,42190,329
bus,42190,43055,329
bus,43055,28210,329
bus,28210,28298,329
bus,28298,43567,130
bus,43567,44630,210
bus,44630,43599,130
bus,43599,43571,130
bus,43570,43568,130
bus,43569,44630,124
bus,44152,43600,124
bus,43600,43138,124
bus,43138,43570,124
bus,43570,46429,371
bus,46429,26892,124
bus,26754,26755,375
bus,26755,26893,375
bus,26893,42191,375
bus,42191,43065,375
bus,43065,26749,375
bus,26749,43136,375
bus,43136,43063,124
bus,43063,29279,124
bus,29279,29280,124
bus,29280,29287,124
bus,29287,29285,124
bus,29285,26896,124
bus,26896,46357,124
bus,46357,43059,124
bus,43059,43132,124
bus,43132,44186,124
bus,44186,44184,124
bus,44184,44182,124
bus,44182,44180,124
bus,44180,44177,124
bus,44177,43139,124
bus,43139,43565,124
bus,43565,43563,124
bus,43563,43133,124
bus,43133,43134,124
bus,43134,28190,124
bus,26752,12407,96
bus,12407,28192,323
bus,12145,12151,61
bus,12151,49812,61
bus,49812,51994,61
bus,51994,49213,61
bus,49213,43633,61
bus,43633,12226,109
bus,40345,42901,111
bus,42901,44388,111
bus,44388,43636,111
bus,51991,12164,47
bus,29099,43633,47
bus,42978,44390,46
bus,44390,12274,47
bus,12273,49685,46
bus,12165,49812,46
bus,20235,5520,21
bus,20746,20748,137
bus,20746,17995,14
bus,20465,20703,13
bus,34305,20618,7
bus,18085,20153,7
bus,20546,34265,7
bus,6108,20801,53
bus,25255,46350,106
bus,46350,25260,106
bus,16179,25221,106
bus,25221,23236,106
bus,23236,23235,212
bus,23235,23237,212
bus,23237,23238,212
bus,23238,25220,212
bus,25220,16764,106
bus,42893,43830,106
bus,43830,25292,106
bus,25291,44331,106
bus,44331,25212,212
bus,25212,25214,212
bus,25214,25290,212
bus,25290,16467,212
bus,16467,16311,212
bus,16311,25213,212
bus,25213,40690,212
bus,40690,44330,212
bus,44330,43308,106
bus,16205,16454,120
bus,16454,22099,223
bus,16212,44331,106
bus,44330,16259,106
bus,16221,43829,106
bus,43829,23236,106
bus,25220,16177,106
bus,16267,47254,106
bus,47254,25256,106
bus,37688,29310,19
bus,14594,14591,22
bus,28657,49718,63
bus,49726,28030,63
bus,49772,42521,76
bus,42521,28059,76
bus,28029,44145,76
bus,27433,27425,76
bus,27078,27341,76
bus,27341,43197,76
bus,43197,41924,76
bus,41924,40069,76
bus,40069,40058,76
bus,1360,16955,6
bus,5498,18691,25
bus,35542,35528,25
bus,35528,35545,25
bus,35545,35561,25
bus,35561,35529,25
bus,35531,39967,25
bus,3870,1636,132
bus,19214,19215,129
bus,19215,19031,135
bus,21270,34304,38
bus,34304,34298,80
bus,5709,5714,28
bus,5313,5315,32
bus,34298,4225,42
bus,4224,40343,42
bus,48528,19450,19
bus,20004,7169,19
bus,7169,7167,19
bus,7167,5214,19
bus,7166,4426,22
bus,4435,19449,22
bus,19449,20069,22
bus,38253,20256,15
bus,50546,39830,56
bus,15219,29450,132
bus,37597,13322,52
bus,29402,14605,135
bus,37716,15833,54
bus,15380,49170,54
bus,15832,37715,54
bus,1894,1913,6
bus,1913,2108,6
bus,47993,22804,36
bus,23865,642,36
bus,3421,3965,4
bus,43056,43071,24
bus,43071,43069,24
bus,43069,43137,24
bus,42188,26751,24
bus,26751,43136,24
bus,17225,1381,4
bus,17243,1531,4
bus,1542,1553,4
bus,1553,1587,4
bus,44990,13187,24
bus,48083,13591,24
bus,13591,13575,24
bus,13534,13042,24
bus,15844,34110,24
bus,44590,10775,385
bus,7771,8467,60
bus,8469,22062,40
bus,23401,23419,48
bus,16002,23481,34
bus,23686,16491,12
bus,15998,34346,61
bus,34346,34408,159
bus,34408,34232,48
bus,34232,34429,134
bus,34429,34657,126
bus,34657,35317,211
bus,35317,34435,86
bus,34435,34431,86
bus,34431,34538,12
bus,34538,51149,26
bus,51149,34529,332
bus,34529,34525,332
bus,34525,34522,332
bus,34522,34526,332
bus,34526,34513,332
bus,34513,34516,332
bus,34516,34527,332
bus,34527,34517,332
bus,34517,34518,332
bus,34518,34521,332
bus,34521,51148,129
bus,51148,34540,12
bus,34540,34545,70
bus,34545,34548,264
bus,34548,34552,262
bus,34552,34554,262
bus,34554,34557,262
bus,34557,34669,54
bus,13892,13888,63
bus,43231,12836,63
bus,13603,29591,63
bus,24167,51585,63
bus,51585,24163,63
bus,22976,23731,62
bus,23731,24130,62
bus,24162,51584,62
bus,51584,24738,62
bus,13178,13602,240
bus,12985,13793,62
bus,13800,13216,62
bus,13893,12937,178
bus,3253,17318,256
bus,21972,21730,32
bus,21558,21442,32
