stop_id,stop_name,lat,lon,region,metro,n_modes,modes_served,stop_calls
13052,חיים לבנון/קלצ'קין,32.117801,34.801382,Center,Tel Aviv,1,bus,3641
43486,בלפור/פרלשטיין,32.020751,34.74552,Center,Tel Aviv,1,bus,3638
13664,ריינס/גורדון,32.081909,34.775838,Center,Tel Aviv,1,bus,3636
9485,שד' אשכול/משמר הגבול,31.797691,35.222887,Jerusalem,Jerusalem,1,bus,3630
42300,היכל המשפט/אבא אבן,31.786511,35.205563,Jerusalem,Jerusalem,1,bus,3624
24017,ת.רק''ל העצמאות,32.027912,34.748983,Center,Tel Aviv,1,bus,3619
9884,הנביאים/שבטי ישראל,31.784041,35.224269,Jerusalem,Jerusalem,1,bus,3615
12952,דרך מנחם בגין/הרכבת,32.063416,34.780072,Center,Tel Aviv,1,bus,3608
15878,בי''ח שיב''א/שדרות אהרון קציר,32.051129,34.849018,Center,Tel Aviv,1,bus,3604
17306,שוק תלפיות,32.807788,35.00178,North,Haifa,1,bus,3597
17319,לב הדר,32.809726,34.999276,North,Haifa,1,bus,3597
35821,יל''ג,32.80475,35.004316,North,Haifa,1,bus,3597
23917,ת.רק''ל הקוממיות/דרך בגין,32.002145,34.746553,Center,Tel Aviv,1,bus,3590
3977,חליסה,32.803026,35.008786,North,Haifa,1,bus,3586
13285,רבי עקיבא/הרב קוק,32.087534,34.827965,Center,Tel Aviv,1,bus,3585
29336,דרך נמיר/אינשטיין,32.111697,34.792204,Center,Tel Aviv,1,bus,3573
7372,בבא סאלי/ נדבורנא,31.693438,35.111245,Center,Jerusalem,1,bus,3558
14349,האוניברסיטה/חיים לבנון,32.113879,34.801548,Center,Tel Aviv,1,bus,3543
23998,בלפור/ז'בוטינסקי,32.020498,34.745431,Center,Tel Aviv,1,bus,3538
8639,גבעת משה,31.797535,35.217057,Jerusalem,Jerusalem,1,bus,3537
9623,שדרות לוי אשכול/קרל נטר,31.799515,35.225737,Jerusalem,Jerusalem,1,bus,3536
27918,ת.מרכזית באר שבע/הורדה,31.243017,34.796138,South,Beer Sheva,1,bus,3530
17318,בית התעשייה,32.804861,35.003338,North,Haifa,1,bus,3528
13561,דיזנגוף סנטר/דיזנגוף,32.075129,34.77537,Center,Tel Aviv,1,bus,3516
12932,קריית הממשלה/דרך מנחם בגין,32.070648,34.78884,Center,Tel Aviv,1,bus,3507
7375,ריב'ז / נועם אלימלך,31.693927,35.117064,Center,Jerusalem,1,bus,3503
24217,מחלף גהה/ז'בוטינסקי,32.092391,34.848903,Center,Tel Aviv,1,bus,3501
2803,קניון חיפה/פלימן,32.790214,34.962988,North,Haifa,1,bus,3494
10101,בי''ח שערי צדק/בייט,31.775096,35.185437,Jerusalem,Jerusalem,1,bus,3490
10264,צומת רמות/ידין,31.806286,35.204892,Jerusalem,Jerusalem,1,bus,3488
13251,רבי עקיבא/חזון אי''ש,32.085538,34.837011,Center,Tel Aviv,1,bus,3487
257,שד. גיבורי ישראל/התרופה,32.282477,34.861469,Center,Tel Aviv,1,bus,3484
13038,כהנמן/פוברסקי,32.085001,34.840061,Center,Tel Aviv,1,bus,3478
9954,שאולזון/רוזנטל,31.790649,35.175184,Jerusalem,Jerusalem,1,bus,3477
29623,ת.רק''ל מחרוזת/שד' ירושלים,32.032344,34.75122,Center,Tel Aviv,1,bus,3474
29339,סמינר הקיבוצים/דרך נמיר,32.103962,34.792661,Center,Tel Aviv,1,bus,3473
9435,שמואל הנביא/פישל,31.794348,35.221187,Jerusalem,Jerusalem,1,bus,3473
24296,שוק עירוני/ברון הירש,32.089899,34.882979,Center,Tel Aviv,1,bus,3472
10715,שדרות גולדה מאיר/אברהם רקנאטי,31.821048,35.189544,Jerusalem,Jerusalem,1,bus,3464
7397,רבי עקיבא / סלונים,31.69805,35.123033,Center,Jerusalem,1,bus,3460
1170,הנשיא וייצמן/הבנים,32.439335,34.920875,Center,Periphery,1,bus,3458
13055,שד' רוטשילד/אלנבי,32.063554,34.773702,Center,Tel Aviv,1,bus,3456
40637,אבו חצירא/הקישון,32.097481,34.829067,Center,Tel Aviv,1,bus,3455
17317,חליסה,32.802745,35.008924,North,Haifa,1,bus,3448
23596,ת. מרכזית ראשל''צ,31.967621,34.784636,Center,Tel Aviv,1,bus,3448
29370,אהרונוביץ'/הרב ריינס,32.087716,34.838781,Center,Tel Aviv,1,bus,3448
10109,שבתאי חזקיה/קהילת אונגוואר,31.821488,35.196636,Jerusalem,Jerusalem,1,bus,3442
8671,שבתאי חזקיה/ועד ארבע הארצות,31.821135,35.198287,Jerusalem,Jerusalem,1,bus,3442
8672,שבתאי חזקיה/הרא''ה,31.819898,35.198898,Jerusalem,Jerusalem,1,bus,3442
29342,מחלף גבעת שמואל/מבצע קדש,32.075497,34.844626,Center,Tel Aviv,1,bus,3429
13601,ת. רכבת ההגנה/החרש,32.054639,34.783438,Center,Tel Aviv,1,bus,3427
38947,דרך נמיר/דרך מנחם בגין,32.080207,34.794181,Center,Tel Aviv,1,bus,3427
13420,תל גיבורים/מאיר גרוסמן,32.039831,34.769533,Center,Tel Aviv,1,bus,3421
10628,ככר השבת/שטראוס,31.787193,35.218668,Jerusalem,Jerusalem,1,bus,3420
13523,דרך שלמה/מסילת ישרים,32.054745,34.77648,Center,Tel Aviv,1,bus,3419
13028,ראול ולנברג/הנחושת,32.109949,34.837112,Center,Tel Aviv,1,bus,3418
10492,שטראוס/פראג,31.785084,35.218759,Jerusalem,Jerusalem,1,bus,3416
14081,ראול ולנברג/הברזל,32.1068,34.832216,Center,Tel Aviv,1,bus,3415
42863,ת.מרכזית תל אביב/דרך שלמה,32.054262,34.778747,Center,Tel Aviv,1,bus,3408
45038,אבן גבירול/ארלוזורוב,32.084898,34.781789,Center,Tel Aviv,1,bus,3407
13029,ראול ולנברג/הארד,32.111693,34.838729,Center,Tel Aviv,1,bus,3403
10519,הנביאים/הרב קוק,31.783673,35.221369,Jerusalem,Jerusalem,1,bus,3396
1169,הנשיא וייצמן/הבנים,32.439472,34.921058,Center,Periphery,1,bus,3388
41599,שדרות החשמונאים/לב העיר,31.900044,35.00669,Center,Tel Aviv,1,bus,3387
23908,הקוממיות/הנביאים,32.006855,34.741449,Center,Tel Aviv,1,bus,3376
23923,הקוממיות/הרב ניסנבאום,32.00411,34.746922,Center,Tel Aviv,1,bus,3376
17271,הנשיא ויצמן/יהודה הלוי,32.440531,34.917197,Center,Periphery,1,bus,3362
13419,תל גיבורים/שז''ר,32.039365,34.769639,Center,Tel Aviv,1,bus,3360
358,הרצל/מינץ,32.326819,34.862473,Center,Tel Aviv,1,bus,3357
13483,מסוף כרמלית/הכרמל,32.066363,34.766098,Center,Tel Aviv,1,bus,3350
43294,אד' קוץ/אלפרדו דבלין,32.037461,34.757416,Center,Tel Aviv,1,bus,3343
43698,זכריה הנביא/שדרות האמוראים,31.704448,34.976028,Jerusalem,Periphery,1,bus,3328
14595,ת.מרכזית תל אביב קומה 6/הורדה,32.055512,34.780335,Center,Tel Aviv,1,bus,3327
13652,דיזנגוף/ש''ץ,32.08366,34.774083,Center,Tel Aviv,1,bus,3326
13632,המסגר/ריב''ל,32.062018,34.785025,Center,Tel Aviv,1,bus,3324
2402,ההסתדרות/צומת הקריות,32.789389,35.030298,North,Haifa,1,bus,3323
1144,הנשיא וייצמן/הלל יפה,32.43984,34.919024,Center,Periphery,1,bus,3322
43697,זכריה הנביא/נריה הנביא,31.705501,34.976725,Jerusalem,Periphery,1,bus,3321
13332,דרך ז'בוטינסקי/גלעד,32.083677,34.806421,Center,Tel Aviv,1,bus,3316
506,ת. רכבת נתניה,32.320335,34.869027,Center,Tel Aviv,1,bus,3308
3732,בית הקרנות,32.812059,34.997297,North,Haifa,1,bus,3303
12975,מחלף לה גווארדייה,32.059454,34.786354,Center,Tel Aviv,1,bus,3302
2360,קריון/ד. עכו חיפה,32.842679,35.089138,North,Haifa,1,bus,3292
3437,גרנד קניון/שמחה גולן,32.789085,35.008567,North,Haifa,1,bus,3291
10700,תחנת רקל''ה סיירת דוכיפת/משה דיין,31.826248,35.240102,Jerusalem,Jerusalem,1,bus,3283
29355,הרב ישראל אבו חצירא/הרב ברוט,32.093002,34.832929,Center,Tel Aviv,1,bus,3272
40776,אזור התעשייה,32.102516,34.827959,Center,Tel Aviv,1,bus,3272
9566,תחנת רק''ל יפה נוף,31.776787,35.185059,Jerusalem,Jerusalem,1,bus,3268
13509,שוק לוינסקי/העלייה,32.059065,34.773499,Center,Tel Aviv,1,bus,3264
37420,ת. מרכזית אשדוד,31.790236,34.639344,Center,Periphery,1,bus,3263
47398,צ'לנוב/הגדוד העברי,32.059733,34.775866,Center,Tel Aviv,1,bus,3261
47423,צ'לנוב/מטלון,32.057836,34.775157,Center,Tel Aviv,1,bus,3261
264,בית חרושת טבע,32.285635,34.862489,Center,Tel Aviv,1,bus,3259
14472,דיזנגוף/בן יהודה,32.096391,34.776059,Center,Tel Aviv,1,bus,3254
11726,תחנת רכבת קלה גבעת התחמושת,31.799271,35.232039,Jerusalem,Jerusalem,1,bus,3251
25135,שדרות משה דיין/הנחשול,31.979905,34.7787,Center,Tel Aviv,1,bus,3251
50399,מרכז תחבורתי הארזים/הורדה,31.808276,35.204391,Jerusalem,Jerusalem,1,bus,3245
8617,שרי ישראל/יפו,31.789128,35.206146,Jerusalem,Jerusalem,1,bus,3232
13143,בית המשפט/שד' שאול המלך,32.076736,34.787868,Center,Tel Aviv,1,bus,3227
45040,אבן גבירול/ז'בוטינסקי,32.088644,34.782306,Center,Tel Aviv,1,bus,3222
15816,משה דיין/גדולי ישראל,31.980484,34.775576,Center,Tel Aviv,1,bus,3221
261,שדרות גיבורי ישראל/התרופה,32.283436,34.862011,Center,Tel Aviv,1,bus,3220
17488,גרנד קניון/שמחה גולן,32.789197,35.008062,North,Haifa,1,bus,3215
7381,מעזריטש/שדרות דרך האר''י,31.70371,35.125227,Jerusalem,Jerusalem,1,bus,3208
10722,שמגר/תורה מציון,31.791604,35.208544,Jerusalem,Jerusalem,1,bus,3205
10165,ככר ספרא/שבטי ישראל,31.780661,35.224859,Jerusalem,Jerusalem,1,bus,3203
10263,שבטי ישראל/הלני המלכה,31.782023,35.224569,Jerusalem,Jerusalem,1,bus,3203
13375,שד' ירושלים/מחרוזת,32.034515,34.752164,Center,Tel Aviv,1,bus,3203
13382,מרכז הטניס/הרב הלר,32.036217,34.755922,Center,Tel Aviv,1,bus,3203
25132,שדרות משה דיין/אבני החושן,31.981051,34.774529,Center,Tel Aviv,1,bus,3201
265,בית חרושת אביק,32.285429,34.862662,Center,Tel Aviv,1,bus,3200
35501,מרכזית הקריות/הורדה,32.859227,35.089679,North,Haifa,1,bus,3196
11792,עליאש,31.78205,35.215671,Jerusalem,Jerusalem,1,bus,3189
7382,מעזריטש/חיי יצחק,31.702288,35.121916,Jerusalem,Jerusalem,1,bus,3187
28915,מרכז רפואי סורוקה/יצחק רגר,31.257796,34.798151,South,Beer Sheva,1,bus,3186
46254,גן טכנולוגי/א''''ס הפועל,31.749363,35.18528,Jerusalem,Jerusalem,1,bus,3178
25405,סינמה סיטי/משה דיין,31.981765,34.772339,Center,Tel Aviv,1,bus,3171
13694,אבן גבירול/פנקס,32.090246,34.782604,Center,Tel Aviv,1,bus,3170
6059,ת. מרכזית טבריה/הורדה,32.786988,35.537054,North,Periphery,1,bus,3168
13487,הכובשים/דניאל,32.068527,34.765534,Center,Tel Aviv,1,bus,3166
3894,מרכז רפואי לין/רוטשילד,32.825496,34.983761,North,Haifa,1,bus,3165
16209,דרך זאב ז'בוטינסקי/היצירה,32.092462,34.850598,Center,Tel Aviv,1,bus,3163
13286,רבי עקיבא/רש''י,32.085724,34.835008,Center,Tel Aviv,1,bus,3162
13082,דרך בר לב/שד' ששת הימים,32.045205,34.808983,Center,Tel Aviv,1,bus,3155
2409,המגינים/בן גוריון,32.821417,34.990833,North,Haifa,1,bus,3155
40636,אבו חצירא/הירקון,32.096775,34.829242,Center,Tel Aviv,1,bus,3146
36098,בית חולים איטלקי/המגינים,32.822782,34.988216,North,Haifa,1,bus,3138
3815,צומת דולפין,32.826827,34.983728,North,Haifa,1,bus,3136
7383,מעזריטש/הר''ן,31.70252,35.119503,Jerusalem,Jerusalem,1,bus,3135
40775,אזור התעשייה,32.10235,34.827827,Center,Tel Aviv,1,bus,3130
13484,מסוף כרמלית,32.066804,34.765902,Center,Tel Aviv,1,bus,3127
772,שדרות העצמאות/רוטשילד,32.026569,34.748079,Center,Tel Aviv,1,bus,3126
9552,צומת פת/גולומב,31.757465,35.197119,Jerusalem,Jerusalem,1,bus,3126
35822,שוק תלפיות,32.807824,35.000902,North,Haifa,1,bus,3125
35823,לב הדר,32.809682,34.998949,North,Haifa,1,bus,3125
13567,שד' רוטשילד/נחמני,32.064942,34.776104,Center,Tel Aviv,1,bus,3124
14356,חזון אי''ש/נחמיה,32.080495,34.834343,Center,Tel Aviv,1,bus,3122
10452,דרך חברון/גבעת המטוס,31.740214,35.21323,Jerusalem,Jerusalem,1,bus,3121
11479,תחנת רקל''ה סיירת דוכיפת/משה דיין,31.826083,35.240423,Jerusalem,Jerusalem,1,bus,3120
14206,מסוף עתידים,32.113359,34.842539,Center,Tel Aviv,1,bus,3119
48644,שדרות ירושלים/שדרות הבעש''ט,32.037431,34.755134,Center,Tel Aviv,1,bus,3115
7353,מעזריטש/הר''ן,31.702517,35.118873,Jerusalem,Jerusalem,1,bus,3111
7354,מעזריטש/חיי יצחק,31.70211,35.121881,Jerusalem,Jerusalem,1,bus,3111
47451,שפע חיים/דורש טוב,31.796977,35.212676,Jerusalem,Jerusalem,1,bus,3103
25712,שוק עירוני/בית אשל,31.240598,34.795585,South,Beer Sheva,1,bus,3101
29352,אהרונוביץ/ רבי עקיבא,32.086862,34.839274,Center,Tel Aviv,1,bus,3096
7379,עירייה,31.699203,35.125073,Center,Jerusalem,1,bus,3089
36929,שדרות בית הלל/שדרות אביי ורבא,31.935614,35.046726,Center,Periphery,1,bus,3086
39962,ישראל טל/המסגר,32.063351,34.785067,Center,Tel Aviv,1,bus,3067
7377,רבי אלעזר המודעי/הגר''א,31.696727,35.120518,Center,Jerusalem,1,bus,3058
2500,צומת קרית חיים,32.817155,35.076678,North,Haifa,1,bus,3056
7355,מעזריטש/דרך האר''י,31.7035,35.125284,Jerusalem,Jerusalem,1,bus,3055
13154,דרך נמיר/ז'בוטינסקי,32.086375,34.795493,Center,Tel Aviv,1,bus,3053
25709,שוק עירוני/בית אשל,31.240599,34.795095,South,Beer Sheva,1,bus,3045
47119,רבי שלמה זלמן דרוק,31.808806,35.214009,Jerusalem,Jerusalem,1,bus,3042
9054,שמואל הנביא/בר אילן,31.79711,35.218703,Jerusalem,Jerusalem,1,bus,3035
14205,מסוף עתידים,32.114226,34.841355,Center,Tel Aviv,1,bus,3034
43792,חזון איש/מסוף רמת שלמה,31.807435,35.226335,Jerusalem,Jerusalem,1,bus,3028
13357,ת. מרכזית תל אביב/לוינסקי,32.05693,34.779058,Center,Tel Aviv,1,bus,3026
8673,ולנשטיין/הרא''ה,31.818095,35.197353,Jerusalem,Jerusalem,1,bus,3020
8674,ולנשטיין/ועד ארבע הארצות,31.818922,35.196068,Jerusalem,Jerusalem,1,bus,3020
8675,ולנשטיין/קהילת אונגוואר,31.820185,35.195267,Jerusalem,Jerusalem,1,bus,3020
13179,סמינר הקיבוצים/חיים לבנון,32.102795,34.793726,Center,Tel Aviv,1,bus,3013
36097,בית חולים איטלקי/המגינים,32.822102,34.989222,North,Haifa,1,bus,3012
9652,שד' אשכול/ברלב,31.800208,35.231787,Jerusalem,Jerusalem,1,bus,3012
45041,אבן גבירול/ז'בוטינסקי,32.08874,34.782552,Center,Tel Aviv,1,bus,3011
13371,ת.רק''ל מחרוזת/שד' ירושלים,32.032586,34.751588,Center,Tel Aviv,1,bus,3009
12963,גשר בר אילן/כביש 4,32.067809,34.83984,Center,Tel Aviv,1,bus,3006
43285,האקדמית תל אביב-יפו/היינריך היינה,32.046458,34.762991,Center,Tel Aviv,1,bus,3006
43288,היינריך היינה/נס לגויים,32.044945,34.762805,Center,Tel Aviv,1,bus,3006
12837,אלוף שדה/הירדן,32.058355,34.828604,Center,Tel Aviv,1,bus,3004
43849,האוניברסיטה העברית הר הצופים/מרטין בובר,31.794619,35.242026,Jerusalem,Jerusalem,1,bus,3004
25134,שדרות משה דיין/בסקינד,31.984956,34.766404,Center,Tel Aviv,1,bus,2999
48415,ת.רק''ל יהודית/דרך מנחם בגין,32.06975,34.787748,Center,Tel Aviv,1,bus,2998
13733,יהודה המכבי/דרך נמיר,32.094067,34.792836,Center,Tel Aviv,1,bus,2997
3812,צומת דולפין/שדרות רוטשילד,32.827198,34.983474,North,Haifa,1,bus,2987
44963,ירמיהו/ארגמן,31.792062,35.205993,Jerusalem,Jerusalem,1,bus,2981
8718,שאולזון/משקלוב,31.789146,35.172418,Jerusalem,Jerusalem,1,bus,2981
8720,שאולזון/רוז'ין,31.785602,35.17396,Jerusalem,Jerusalem,1,bus,2981
8721,שאולזון/זרח ברנט,31.78312,35.173535,Jerusalem,Jerusalem,1,bus,2981
8722,חי טייב/שאולזון,31.781717,35.173116,Jerusalem,Jerusalem,1,bus,2981
8723,חי טייב/אבן דנן,31.783243,35.171828,Jerusalem,Jerusalem,1,bus,2981
8724,חי טייב/ברנד,31.785651,35.172418,Jerusalem,Jerusalem,1,bus,2981
8725,חי טייב/רוזנטל,31.78833,35.170991,Jerusalem,Jerusalem,1,bus,2981
35790,גשר פז,32.798759,35.018137,North,Haifa,1,bus,2979
9674,קמפוס ספרא/מסוף הכניסה לאוניברסיטה,31.77864,35.197596,Jerusalem,Jerusalem,1,bus,2978
7380,מכון לציון ברינה,31.701006,35.127058,Jerusalem,Jerusalem,1,bus,2976
29378,מכללת לוינסקי/דרך נמיר,32.136707,34.798164,Center,Tel Aviv,1,bus,2975
8719,שאולזון/מעלות בוסטון,31.787328,35.172764,Jerusalem,Jerusalem,1,bus,2973
23994,ת.רק''ל בלפור,32.017508,34.745392,Center,Tel Aviv,1,bus,2969
7404,פארק חזון יוסף,31.694254,35.117298,Center,Jerusalem,1,bus,2968
8664,המ''ג/ראשון לציון,31.793623,35.199983,Jerusalem,Jerusalem,1,bus,2966
7430,טיפת חלב/בבא סאלי,31.693575,35.111564,Center,Jerusalem,1,bus,2965
8648,זית רענן/תורת חסד,31.798689,35.208878,Jerusalem,Jerusalem,1,bus,2964
8652,סורוצקין/שנירר,31.797433,35.205739,Jerusalem,Jerusalem,1,bus,2964
8656,אוהל דוד/סורוצקין,31.794897,35.204948,Jerusalem,Jerusalem,1,bus,2964
8658,נווה שמחה/סורוצקין,31.794507,35.203503,Jerusalem,Jerusalem,1,bus,2964
8662,המ''ג/פנים מאירות,31.796655,35.199964,Jerusalem,Jerusalem,1,bus,2964
8836,פנים מאירות,31.795494,35.2018,Jerusalem,Jerusalem,1,bus,2964
9450,קרית הילד/סורוצקין,31.799051,35.207193,Jerusalem,Jerusalem,1,bus,2964
8835,המ''ג/זכרון יעקב,31.794802,35.199621,Jerusalem,Jerusalem,1,bus,2958
40027,הרב אברהם דוד רוזנטל,31.789619,35.171787,Jerusalem,Jerusalem,1,bus,2957
8646,זית רענן/אוהל יהושע,31.796255,35.211065,Jerusalem,Jerusalem,1,bus,2957
13496,דרך שלמה/אבולעפיה,32.054789,34.769417,Center,Tel Aviv,1,bus,2956
8654,מרכז סולם/סורוצקין,31.79617,35.206158,Jerusalem,Jerusalem,1,bus,2956
10712,זית רענן/אהל יהושע,31.796595,35.210892,Jerusalem,Jerusalem,1,bus,2943
49372,דבורה הנביאה/ראול ולנברג,32.114229,34.841026,Center,Tel Aviv,1,bus,2940
13372,שד' ירושלים/מחרוזת,32.034456,34.751789,Center,Tel Aviv,1,bus,2937
13700,מסוף רדינג/הורדה,32.098973,34.778771,Center,Tel Aviv,1,bus,2937
13540,מגדל שלום/מונטיפיורי,32.064693,34.769228,Center,Tel Aviv,1,bus,2933
7374,ריב'ז / אש קודש,31.693154,35.115466,Center,Jerusalem,1,bus,2931
1184,הגיבורים/הרברט סמואל,32.436292,34.922659,Center,Periphery,1,bus,2928
8960,שמואל הנביא/פישל,31.794545,35.220704,Jerusalem,Jerusalem,1,bus,2928
