stop_id,stop_name,lat,lon,region,metro,degree,community_louvain,community_lp
20300,צומת יהודיה כביש 87/92,32.902567,35.647194,North,Periphery,4,1,192
20019,צומת מעלה גמלא,32.88188,35.659997,North,Periphery,4,1,192
4312,צומת בית צידה,32.90413,35.634488,North,Periphery,4,1,192
4317,מסעף חד נס,32.928019,35.63776,North,Periphery,4,1,482
19827,צומת בית המכס,33.011271,35.651213,North,Periphery,4,1,1383
19829,צומת נשוט,33.024679,35.67394,North,Periphery,4,1,1383
51704,כביש 9088/יהודיה,32.998713,35.686965,North,Periphery,4,1,191
4286,מחנה רוויה,33.126144,35.690758,North,Periphery,4,1,996
4426,צומת האמיר,33.138182,35.732647,North,Periphery,4,1,573
4282,מסעף תעשיות גולן,32.806655,35.675617,North,Periphery,4,1,190
19939,מסעף אפיק צפון,32.780821,35.709791,North,Periphery,4,1,154
20022,צומת אפיק,32.778397,35.71222,North,Periphery,4,1,154
20049,מזכירות,32.804883,35.734514,North,Periphery,4,1,103
20051,מסעף אבני איתן,32.812538,35.765178,North,Periphery,4,1,103
19945,מסעף אבני איתן,32.812163,35.765729,North,Periphery,4,1,103
19947,מסעף נוב,32.826714,35.78836,North,Periphery,4,1,103
19445,נוב,32.831486,35.783889,North,Periphery,4,1,103
20054,מסעף חספין,32.833712,35.799242,North,Periphery,4,1,1980
19949,מסעף חספין,32.833721,35.800034,North,Periphery,4,1,454
19948,מסעף חספין,32.832903,35.799087,North,Periphery,4,1,103
19447,צומת רמת מגשימים,32.841899,35.802166,North,Periphery,4,1,454
4238,רמת מגשימים מרכז,32.843451,35.807461,North,Periphery,4,1,454
20088,מסעף נטור,32.864891,35.788859,North,Periphery,4,1,454
34246,הירדן/קרן היסוד,33.203997,35.575688,North,Periphery,4,1,375
19787,הירדן/שפרינצק,33.208616,35.574338,North,Periphery,4,1,1981
5842,שפרינצק/הנרי מלכה,33.211129,35.576985,North,Periphery,4,1,1981
19487,שפרינצק/הירדן,33.209797,35.574761,North,Periphery,4,1,1981
5986,תל חי/שי עגנון,33.215143,35.570929,North,Periphery,4,1,34
34248,הלבנון,33.219754,35.570649,North,Periphery,4,1,34
5930,הר כרמל/האצ''ל,33.224422,35.56964,North,Periphery,4,1,2028
19752,הר הצופים,33.222023,35.56862,North,Periphery,4,1,3068
19753,הר הצופים/יקותיאל אדם,33.220316,35.568171,North,Periphery,4,1,3068
19483,כצנלסון/דן,33.205546,35.566463,North,Periphery,4,1,3051
20858,ששת הימים/בית ספר מצודות,33.20673,35.565133,North,Periphery,4,1,994
4230,עולי הגרדום/הרצל,33.204243,35.566898,North,Periphery,4,1,7053
19782,הרצל/יצחק שדה,33.200322,35.566939,North,Periphery,4,1,301
18712,בית המשפט/תל חי,33.196282,35.569384,North,Periphery,4,1,301
50060,אזור תעשיה צ.ח.ר/כביש 8677,32.971791,35.562861,North,Periphery,4,1,626
18668,דרך הבנים/הירדן,32.982436,35.546853,North,Periphery,4,1,5055
4432,מפעל בנטל,33.130357,35.775974,North,Periphery,4,1,573
19979,מרום גולן מרכז,33.131502,35.776701,North,Periphery,4,1,573
7169,מחנה אל פורן,33.140001,35.767502,North,Periphery,4,1,573
19449,צומת בראון,33.151838,35.78794,North,Periphery,4,1,573
4334,9779/918,33.174011,35.643257,North,Periphery,4,1,734
19928,מסעף בית הלל דרום,33.19148,35.603721,North,Periphery,4,1,375
18723,תל חי/אורי אילן,33.205323,35.569651,North,Periphery,4,1,1949
6512,איילת השחר מרכז,33.020976,35.575227,North,Periphery,4,1,1363
20795,צומת אילת השחר,33.031436,35.571058,North,Periphery,4,1,1363
20794,צומת איילת השחר,33.03227,35.571974,North,Periphery,4,1,5293
19988,מסעף מעין ברוך/למזרח,33.224622,35.613805,North,Periphery,4,1,3075
20439,הגושרים/בית הארחה,33.223117,35.62274,North,Periphery,4,1,737
20382,דפנה,33.229716,35.640005,North,Periphery,4,1,1960
50960,מסעף קיבוץ דן,33.235979,35.652671,North,Periphery,4,1,984
19010,דן/מרכז,33.23935,35.653068,North,Periphery,4,1,984
4281,מפל סער/כביש 99,33.239581,35.702691,North,Periphery,4,1,3861
41145,ע'ג'ר/כניסה,33.271059,35.628043,North,Periphery,4,1,1396
4447,אנדרטת סיירת אגוז,33.249969,35.729856,North,Periphery,4,1,3861
40691,יציאה מזרחית,33.264512,35.770181,North,Periphery,4,1,377
39166,מג'דל/מרכז מזון,33.254324,35.765321,North,Periphery,4,1,377
38251,בי''ס הנדסאים,33.229702,35.755654,North,Periphery,4,1,377
19896,צומת מחניים,32.989969,35.562102,North,Periphery,4,1,1959
18650,שלמה בן יוסף/חוני המעגל,32.981809,35.541619,North,Periphery,4,1,2998
18666,דרך הבנים/צה''ל,32.982327,35.545966,North,Periphery,4,1,1944
18724,צומת גומא/כביש 977,33.169674,35.570444,North,Periphery,4,1,5058
5232,צומת מחנה יפתח,32.941523,35.547652,North,Periphery,4,1,2395
5627,קיבוץ עמיעד,32.924683,35.543626,North,Periphery,4,1,2395
5750,מחלף נחל צלמון/לדרום,32.866411,35.456037,North,Periphery,4,1,1392
20126,מסעף רביד,32.842348,35.432223,North,Periphery,4,1,1392
20374,מחלף נחל צלמון/לצפון,32.863968,35.455499,North,Periphery,4,1,48
20303,מסעף כחל,32.905545,35.521684,North,Periphery,4,1,5238
20694,מחנה יפתח,32.942121,35.546768,North,Periphery,4,1,297
18728,צומת כ''ח,33.126374,35.571235,North,Periphery,4,1,5059
18718,צומת גומא,33.170313,35.569564,North,Periphery,4,1,978
18707,תל חי/90,33.193619,35.56901,North,Periphery,4,1,1947
20092,יפתח,33.129099,35.553087,North,Periphery,4,1,2003
7258,יראון 2,33.077808,35.454264,North,Periphery,4,1,1933
18301,ברעם,33.059433,35.434516,North,Periphery,4,1,1933
18288,דוב''ב מרכז,33.052142,35.407581,North,Periphery,4,1,966
19950,צומת רמת מגשימים,32.84079,35.802071,North,Periphery,4,1,454
4373,צומת דליות,32.896754,35.777558,North,Periphery,4,1,3105
20079,מסעף יונתן,32.930671,35.761206,North,Periphery,4,1,376
19953,מסעף אניעם,32.964146,35.751734,North,Periphery,4,1,376
20291,צומת המפלים,32.986218,35.750011,North,Periphery,4,1,3091
5215,מסעף אבני איתן,32.812001,35.765326,North,Periphery,4,1,103
19942,מסעף אלי עד,32.801461,35.744431,North,Periphery,4,1,103
4283,מסעף גשור,32.807476,35.715291,North,Periphery,4,1,103
6350,אזור תעשייה בני יהודה,32.801632,35.716063,North,Periphery,4,1,103
5995,יהודה הלוי/סלינג'ר,33.212885,35.567018,North,Periphery,4,1,994
5839,שפריצק/הנשיא,33.218157,35.577381,North,Periphery,4,1,34
5988,הנשיא/רש''י,33.218302,35.576555,North,Periphery,4,1,34
50589,אזור תעשייה בני יהודה,32.806918,35.713655,North,Periphery,4,1,103
20082,מסעף אניעם,32.963342,35.751836,North,Periphery,4,1,376
19938,מסעף אפיק צפון,32.78126,35.709351,North,Periphery,4,1,190
18996,אפיק,32.778441,35.701187,North,Periphery,4,1,154
5625,מושב אליפלט,32.945106,35.545834,North,Periphery,4,1,2023
4316,מסעף חד נס,32.927456,35.638107,North,Periphery,4,1,482
18956,קיבוץ מחניים,32.991888,35.570362,North,Periphery,4,1,1959
51573,מסעף מצודת נמרוד,33.252267,35.719525,North,Periphery,4,1,1396
4453,צומת יער אודם,33.227627,35.757113,North,Periphery,4,1,7266
39167,מג'דל.מגרש כדורגל,33.265526,35.768207,North,Periphery,4,1,3674
4446,אנדרטת סיירת אגוז,33.25,35.729696,North,Periphery,4,1,1396
19785,הירדן/משאש,33.207806,35.574812,North,Periphery,4,1,375
20251,צומת שיאון,33.250687,35.672221,North,Periphery,4,1,1396
20030,מסעף שניר,33.244635,35.665766,North,Periphery,4,1,984
50955,מסעף קיבוץ דן,33.235221,35.651433,North,Periphery,4,1,984
19773,מסעף דפנה,33.227068,35.639756,North,Periphery,4,1,1960
4347,צומת הגושרים,33.223729,35.626835,North,Periphery,4,1,737
20032,הירדן/קרן היסוד,33.202998,35.575848,North,Periphery,4,1,1995
19968,מסעף בית הלל דרום,33.190633,35.605065,North,Periphery,4,1,995
6851,מכללת תל חי קמפוס מזרחי,33.231348,35.580213,North,Periphery,4,1,736
19740,מכללת תל חי/כביש 90,33.234209,35.579825,North,Periphery,4,1,736
5981,כפר יובל/שער מערבי,33.244106,35.592984,North,Periphery,4,1,3020
19993,מסעף להבות הבשן,33.139249,35.644132,North,Periphery,4,1,304
18970,כפר גלעדי,33.242363,35.574841,North,Periphery,4,1,735
19747,כפר בלום/מרכז,33.17217,35.608575,North,Periphery,4,1,5058
5605,כפר בלום/כביש 9778,33.173899,35.605585,North,Periphery,4,1,5208
18656,דוד שו''ב/משעול הזיתים,32.964783,35.543749,North,Periphery,4,1,1942
6102,מסעף מבוא חמה,32.737208,35.657873,North,Periphery,4,1,154
20309,מסעף מיצר,32.773918,35.705413,North,Periphery,4,1,154
19002,להבות הבשן/מרכז,33.140857,35.647417,North,Periphery,4,1,304
43385,יקבי רמת הגולן,32.989116,35.709216,North,Periphery,3,1,3114
20323,גילבון/משעול סלעית,32.990843,35.693189,North,Periphery,3,1,191
4384,גילבון/תדהר,32.988906,35.693175,North,Periphery,3,1,191
20528,שיאון/טיילת אפק,32.997016,35.685957,North,Periphery,3,1,3109
51687,שיאון/יהודיה,32.998489,35.684582,North,Periphery,3,1,3109
4290,שיאון/סער,32.99957,35.683604,North,Periphery,3,1,3109
20636,סוסיתא/טיילת בתרא,32.996201,35.681671,North,Periphery,3,1,1004
4288,יהודיה/יודפת,32.994005,35.683104,North,Periphery,3,1,1004
44951,יהודיה/זוויתן,32.991933,35.680303,North,Periphery,3,1,3110
51694,כביש 9088/יהודיה,32.999554,35.68626,North,Periphery,3,1,2420
4406,צומת קצרין צפון,33.009002,35.682,North,Periphery,3,1,2420
19828,צומת נשוט,33.025049,35.67301,North,Periphery,3,1,1996
4402,צומת נשוט,33.025581,35.673827,North,Periphery,3,1,3096
4400,צומת צנובר,33.012419,35.653221,North,Periphery,3,1,6208
41985,המושבה 1,33.004697,35.60178,North,Periphery,3,1,3830
42019,הרחבה,32.988289,35.573185,North,Periphery,3,1,112
47766,מסוף חצור הגלילית/רציפים,32.98083,35.556268,North,Periphery,3,1,112
47857,מסוף חצור הגלילית/רציפים,32.98083,35.556268,North,Periphery,3,1,112
19957,צומת מעגן,32.701673,35.603009,North,Periphery,3,1,569
19997,צומת כורסי,32.827778,35.6498,North,Periphery,3,1,3080
20020,צומת מעלה גמלא,32.882269,35.661136,North,Periphery,3,1,192
20301,צומת יהודיה,32.903154,35.647927,North,Periphery,3,1,192
20625,חניון יהודיה/87,32.942044,35.703498,North,Periphery,3,1,5226
20203,צומת קצביה,32.980495,35.724684,North,Periphery,3,1,1395
7156,פארק קצרין,32.986974,35.704126,North,Periphery,3,1,3093
20222,דרך החרמון/איזור תעשייה קצרין,32.984938,35.708037,North,Periphery,3,1,3093
20202,צומת קצביה,32.979847,35.724655,North,Periphery,3,1,3091
20624,חניון יהודיה/87,32.940954,35.702672,North,Periphery,3,1,192
20017,מסעף רמות,32.861066,35.650853,North,Periphery,3,1,746
20217,מסעף חוף גולן,32.848119,35.652784,North,Periphery,3,1,746
44967,צומת צאלון,32.835613,35.650525,North,Periphery,3,1,746
4401,צומת צנובר,33.01279,35.653946,North,Periphery,3,1,1383
4296,קלע אלון,33.131719,35.684544,North,Periphery,3,1,2405
4284,מסעף קלע אלון,33.123735,35.682668,North,Periphery,3,1,7094
4421,מסעף קלע אלון,33.124247,35.681281,North,Periphery,3,1,2405
35095,צומת האמיר,33.13853,35.731414,North,Periphery,3,1,3590
7165,מסעף שעל,33.117437,35.727153,North,Periphery,3,1,996
5214,מסעף שעל,33.116759,35.728031,North,Periphery,3,1,996
19998,מגרש ספורט,33.11602,35.717359,North,Periphery,3,1,996
4416,צומת השריון,33.062405,35.744163,North,Periphery,3,1,3078
4413,מחנה סער,33.052686,35.730849,North,Periphery,3,1,5205
4403,מחנה חומה,33.034802,35.690865,North,Periphery,3,1,1996
20048,מסעף אפיק צפון,32.780982,35.709365,North,Periphery,3,1,154
19941,צומת אפיק,32.779251,35.713137,North,Periphery,3,1,154
20084,מסעף נטור,32.865048,35.788626,North,Periphery,3,1,454
20087,מסעף נטור,32.865222,35.788791,North,Periphery,3,1,454
20083,נטור,32.853513,35.754111,North,Periphery,3,1,454
20430,בית ספר דנציגר/הירדן,33.205418,35.575367,North,Periphery,3,1,1981
20833,האצ''ל/נוף חרמון,33.216383,35.567363,North,Periphery,3,1,994
34250,האצל,33.223396,35.56796,North,Periphery,3,1,3068
20839,הר ציון סובה,33.228874,35.56848,North,Periphery,3,1,2028
39197,הר גלבוע/הר הכרמל,33.224463,35.569538,North,Periphery,3,1,5304
44226,האצ''ל/הר כרמל,33.224138,35.569131,North,Periphery,3,1,3903
19484,כצנלסון/ששת הימים,33.204092,35.565547,North,Periphery,3,1,3051
20278,בית ספר המתמיד/הרצל,33.203065,35.567431,North,Periphery,3,1,301
19480,ברזילי/החולה,33.196549,35.567511,North,Periphery,3,1,301
20150,אחי אילת/כצנלסון,33.20148,35.564866,North,Periphery,3,1,994
39967,זנגריה ב,32.957255,35.580167,North,Periphery,3,1,2307
35542,צומת כפר הנשיא/כביש 8677,32.969768,35.553399,North,Periphery,3,1,6363
18696,פרי הגליל/דרך הבנים,32.982017,35.554698,North,Periphery,3,1,112
4407,קדמת צבי/9098,33.019572,35.695736,North,Periphery,3,1,2420
20412,קדמת צבי,33.028821,35.697687,North,Periphery,3,1,5236
20295,מחנה עוז,33.049261,35.722078,North,Periphery,3,1,1397
4412,מחנה סער,33.052898,35.731506,North,Periphery,3,1,1397
19973,צומת נפח,33.057826,35.735844,North,Periphery,3,1,5206
4414,צומת השריון,33.06345,35.744159,North,Periphery,3,1,5206
20002,מסעף אורטל,33.081489,35.771247,North,Periphery,3,1,1997
19830,אורטל,33.086748,35.759368,North,Periphery,3,1,1997
20025,צומת אביטל,33.088402,35.786831,North,Periphery,3,1,1387
4420,עין זיוון,33.095863,35.795684,North,Periphery,3,1,1387
19980,צומת אביטל,33.08848,35.786044,North,Periphery,3,1,3079
4287,מחנה רוויה,33.125374,35.689143,North,Periphery,3,1,2405
4422,מסעף קלע אלון,33.124589,35.682429,North,Periphery,3,1,2405
6058,סיני/תל חי,33.205237,35.568857,North,Periphery,3,1,301
20285,יוסף טרומפלדור/אליעזר פרי,33.203617,35.571323,North,Periphery,3,1,1949
7282,צומת איילת השחר,33.008935,35.5609,North,Periphery,3,1,1363
18737,צומת יסוד המעלה,33.046742,35.572112,North,Periphery,3,1,5061
37137,מרפאה/המייסדים,33.05731,35.609571,North,Periphery,3,1,3652
37133,השמורה/אלונים,33.059467,35.607266,North,Periphery,3,1,6467
20042,מסעף מעין ברוך,33.225574,35.613249,North,Periphery,3,1,737
4346,צומת הגושרים,33.224294,35.622548,North,Periphery,3,1,5086
34307,מסעף הגושרים/כביש 99,33.224304,35.632191,North,Periphery,3,1,737
20290,בית ספר הר וגיא,33.225557,35.635851,North,Periphery,3,1,737
20027,מסעף שאר יישוב,33.229982,35.644542,North,Periphery,3,1,984
20252,צומת שיאון,33.250702,35.672378,North,Periphery,3,1,5212
51574,מסעף מצודת נמרוד,33.251737,35.719908,North,Periphery,3,1,3861
38114,עין קיניא/כניסה צפונית,33.242478,35.730944,North,Periphery,3,1,6509
4450,נווה אטי''ב/989,33.262736,35.742708,North,Periphery,3,1,377
38252,כביש 989/כביש 98,33.264976,35.764223,North,Periphery,3,1,377
4452,978/98,33.226116,35.757382,North,Periphery,3,1,7265
48528,כביש 98,33.194358,35.775942,North,Periphery,3,1,246
20069,מסעף אל רום,33.179115,35.775286,North,Periphery,3,1,3083
20358,הגאולים/המייסדים,32.975774,35.545581,North,Periphery,3,1,1945
18658,הנשיא וייצמן/צה''ל,32.977783,35.544526,North,Periphery,3,1,1945
34256,חוני המעגל/צהל,32.982391,35.543036,North,Periphery,3,1,2026
19476,מעלה חוני המעגל/בן ציון נתניהו,32.982341,35.547704,North,Periphery,3,1,1944
6850,צומת צוק מנרה,33.191933,35.567075,North,Periphery,3,1,1362
18748,צומת שמורת החולה,33.071902,35.57615,North,Periphery,3,1,5062
42009,מגרשי טניס,32.928195,35.543101,North,Periphery,3,1,48
5628,צומת עמיעד,32.912672,35.544636,North,Periphery,3,1,6666
20288,מסעף מחנה עמיעד,32.90908,35.525269,North,Periphery,3,1,48
42008,כניסה,32.904547,35.521673,North,Periphery,3,1,48
39204,מסעף כורזים,32.903952,35.553333,North,Periphery,3,1,6666
48241,ת. מרכזית ק''ש/רציפים,33.209085,35.569276,North,Periphery,3,1,741
35191,חניון שביל הפלמ''ח/כביש 899,33.117841,35.56801,North,Periphery,3,1,5299
20812,מלכיה/מרכז,33.098824,35.511905,North,Periphery,3,1,1398
20350,מלכיה/מרכז 2,33.097847,35.510443,North,Periphery,3,1,1398
7256,דובב אלון/אלה,33.054081,35.410028,North,Periphery,3,1,966
7257,דובב יציאה,33.05384,35.412073,North,Periphery,3,1,966
4374,מסעף שמורת גמלא,32.912108,35.769624,North,Periphery,3,1,376
20080,מסעף יונתן,32.930084,35.761535,North,Periphery,3,1,376
20085,יונתן,32.937398,35.79509,North,Periphery,3,1,376
20081,מסעף יונתן,32.929543,35.761407,North,Periphery,3,1,376
19952,מסעף אניעם,32.963522,35.751721,North,Periphery,3,1,376
20206,צומת המפלים,32.986249,35.751156,North,Periphery,3,1,5227
4395,קשת,32.996038,35.806587,North,Periphery,3,1,1388
20093,'קשת א,32.980129,35.806873,North,Periphery,3,1,1388
4393,מסעף קשת,32.996367,35.805802,North,Periphery,3,1,1388
4363,מנחת פיק,32.794494,35.727737,North,Periphery,3,1,103
4362,מנחת פיק,32.793678,35.727533,North,Periphery,3,1,154
