stop_id,stop_name,region,metro,lat,lon,degree,degree_centrality,in_degree,out_degree,pagerank,betweenness,harmonic
44813,שדרות הרצל/אהובה עוזרי,מרכז,תל אביב,31.860252,34.722901,9,0.000258,9,9,3.317e-05,0.0,0.0
44814,שדרות הרצל/רחל המשוררת,מרכז,תל אביב,31.859687,34.72216,7,0.0002,7,7,3.09e-05,0.0,0.0
44815,שדרות הרצל/דבורה עומר,מרכז,תל אביב,31.857325,34.72131,6,0.000172,6,6,3.339e-05,0.0,0.0
44816,שדרות הרצל/דבורה עומר,מרכז,תל אביב,31.856677,34.720898,5,0.000143,5,5,3.292e-05,0.0,0.0
44817,חטיבת גבעתי/אהובה עוזרי,מרכז,תל אביב,31.861265,34.720905,5,0.000143,5,5,2.071e-05,0.0,0.0
44818,חטיבת גבעתי/אהובה עוזרי,מרכז,תל אביב,31.862421,34.722249,7,0.0002,7,7,2.319e-05,0.0,0.0
44819,חטיבת גבעתי/שדרות הציונות,מרכז,תל אביב,31.864916,34.724021,9,0.000258,9,9,1.924e-05,0.0,0.0
44820,חטיבת גבעתי/שדרות הציונות,מרכז,תל אביב,31.866511,34.725301,10,0.000286,10,10,1.823e-05,0.0,0.0
44821,חטיבת גבעתי/נתן אלתרמן,מרכז,תל אביב,31.869978,34.727021,10,0.000286,10,10,1.499e-05,0.0,0.0
44823,חטיבת גבעתי/שדרות הרצל,מרכז,תל אביב,31.855146,34.719026,3,8.6e-05,3,3,1.658e-05,0.0,0.0
44824,חטיבת גבעתי/שדרות הרצל,מרכז,תל אביב,31.856888,34.719457,5,0.000143,5,5,2.682e-05,0.0,0.0
44825,צומת שבי ציון,צפון,חיפה,32.981229,35.094541,9,0.000258,9,9,3.674e-05,0.0,0.0
44826,צומת שבי ציון,צפון,חיפה,32.980247,35.095116,9,0.000258,9,9,3.213e-05,0.0,0.0
44827,מסוף הנביאים,ירושלים,ירושלים,31.781772,35.228799,44,0.00126,44,44,3.111e-05,0.0,0.0
44828,מסוף הנביאים,ירושלים,ירושלים,31.781772,35.228799,44,0.00126,44,44,3.111e-05,0.0,0.0
44829,מסוף הנביאים,ירושלים,ירושלים,31.781772,35.228799,44,0.00126,44,44,3.111e-05,0.0,0.0
44830,אורן/אל על,צפון,פריפריה,33.222588,35.58686,12,0.000344,12,12,3.159e-05,0.0,0.0
44831,אורן/תבור,צפון,פריפריה,33.223837,35.58608,15,0.000429,15,15,2.904e-05,0.0,0.0
44832,ת. רכבת אופקים רציפים/עירוני,דרום,באר שבע,31.321645,34.632926,11,0.000315,11,11,2.545e-05,0.0,0.0
44833,מסוף דרך שכם,ירושלים,ירושלים,31.78368,35.228825,49,0.001403,49,49,2.955e-05,0.0,0.0
44834,מסוף דרך שכם,ירושלים,ירושלים,31.78368,35.228825,49,0.001403,49,49,2.955e-05,0.0,0.0
44835,רכבת רעננה דרום/הורדה,מרכז,תל אביב,32.173639,34.887226,30,0.000859,30,30,2.688e-05,0.0,0.0
44836,מסוף הנביאים,ירושלים,ירושלים,31.781772,35.228799,44,0.00126,44,44,3.111e-05,0.0,0.0
44837,מסוף הנביאים,ירושלים,ירושלים,31.781772,35.228799,44,0.00126,44,44,3.111e-05,0.0,0.0
44838,הציונות/ז'בוטינסקי,מרכז,תל אביב,32.14393,34.886101,11,0.000315,11,11,2.889e-05,0.0,0.0
44839,גשר בי''ס בן גוריון/אורי צבי גרינברג,דרום,באר שבע,31.269714,34.809561,23,0.000658,23,23,2.917e-05,0.0,0.0
44840,שדרות בנ''צ כרמל/משה ברזאני,דרום,באר שבע,31.268451,34.813291,21,0.000601,21,21,3.203e-05,0.0,0.0
44841,שדרות בנ''צ כרמל/זבולון המר,דרום,באר שבע,31.26785,34.813466,22,0.00063,22,22,3.458e-05,0.0,0.0
44842,שדרות יעלים/טבנקין,דרום,באר שבע,31.254613,34.776398,23,0.000658,23,23,2.186e-05,0.0,0.0
44843,שדרות יעלים/העלייה,דרום,באר שבע,31.255697,34.775755,21,0.000601,21,21,2.306e-05,0.0,0.0
44844,שדרות יעלים/קפריסין,דרום,באר שבע,31.252862,34.777937,19,0.000544,19,19,2.268e-05,0.0,0.0
44845,בית עלמין,מרכז,תל אביב,32.199433,34.851006,1,2.9e-05,1,1,5.52e-06,0.0,0.0
44846,אהוד מנור/משה וילנסקי,מרכז,תל אביב,32.194283,34.867814,16,0.000458,16,16,2.427e-05,0.0,0.0
44847,אהוד מנור/משה וילנסקי,מרכז,תל אביב,32.194909,34.86796,13,0.000372,13,13,2.066e-05,0.0,0.0
44848,אהוד מנור/עוזי חיטמן,מרכז,תל אביב,32.197482,34.867854,7,0.0002,7,7,3.464e-05,0.0,0.0
44849,נעמי שמר/משה וילנסקי,מרכז,תל אביב,32.195089,34.86393,16,0.000458,16,16,2.346e-05,0.0,0.0
44850,החשמונאים/לוי אשכול,צפון,חיפה,32.839406,35.076938,16,0.000458,16,16,2.719e-05,0.0,0.0
44851,החשמונאים/יוספטל,צפון,חיפה,32.838982,35.076917,17,0.000487,17,17,2.721e-05,0.0,0.0
44852,מוריה/התירוש,מרכז,תל אביב,31.931205,35.024063,5,0.000143,5,5,4.23e-05,0.0,0.0
44853,א סאפה/אל בוטמה,ירושלים,ירושלים,31.740997,35.200911,20,0.000573,20,20,1.909e-05,0.0,0.0
44854,א סאפא/אל ג'מעיה אל תחתא,ירושלים,ירושלים,31.738106,35.202719,22,0.00063,22,22,3.156e-05,0.0,0.0
44855,א סאפא/אל ג'מעיה אל תחתא,ירושלים,ירושלים,31.737988,35.202656,23,0.000658,23,23,3.22e-05,0.0,0.0
44856,א סאפא/אבו ח'שבה,ירושלים,ירושלים,31.735994,35.203469,25,0.000716,25,25,2.233e-05,0.0,0.0
44857,א סאפא/אבו ח'שבה,ירושלים,ירושלים,31.735499,35.203837,26,0.000744,26,26,2.334e-05,0.0,0.0
44858,גן הבוטני,ירושלים,ירושלים,31.76572,35.201467,24,0.000687,24,24,2.197e-05,0.0,0.0
44859,נתן אלבז/שדרות מלכי ישראל,מרכז,פריפריה,31.619945,34.762234,14,0.000401,14,14,2.615e-05,0.0,0.0
44860,שדרות לכיש/נחל זויתן,מרכז,פריפריה,31.623169,34.766547,13,0.000372,13,13,2.325e-05,0.0,0.0
44861,שדרות לכיש/נחל זויתן,מרכז,פריפריה,31.624412,34.767751,13,0.000372,13,13,2.419e-05,0.0,0.0
44862,נחל זויתן/נחל אלכסנדר,מרכז,פריפריה,31.624331,34.765991,12,0.000344,12,12,2.626e-05,0.0,0.0
44863,נחל זויתן/שדרות כרמי גת,מרכז,פריפריה,31.624959,34.76446,10,0.000286,10,10,3.079e-05,0.0,0.0
44864,שדרות כרמי גת/נחל זויתן,מרכז,פריפריה,31.624699,34.763754,10,0.000286,10,10,2.566e-05,0.0,0.0
44865,שדרות כרמי גת/נחל זויתן,מרכז,פריפריה,31.625568,34.764464,9,0.000258,9,9,2.68e-05,0.0,0.0
44866,שדרות לכיש/נחל רביבים,מרכז,פריפריה,31.62592,34.769489,17,0.000487,17,17,2.937e-05,0.0,0.0
44867,שדרות כרמי גת/נחל קדרון,מרכז,פריפריה,31.627086,34.765775,12,0.000344,12,12,2.479e-05,0.0,0.0
44868,שדרות כרמי גת/נחל קדרון,מרכז,פריפריה,31.627632,34.766658,13,0.000372,13,13,2.558e-05,0.0,0.0
44869,תיכון כרמי גת/שדרות אבני החושן,מרכז,פריפריה,31.628788,34.774297,19,0.000544,19,19,3.657e-05,0.0,0.0
44870,שדרות לכיש/שדרות כרמי גת,מרכז,פריפריה,31.630069,34.773022,20,0.000573,20,20,3.052e-05,0.0,0.0
44871,שדרות לכיש/שרה אהרונסון,מרכז,פריפריה,31.631783,34.772833,23,0.000658,23,23,3.249e-05,0.0,0.0
44872,שדרות לכיש/שרה אהרונסון,מרכז,פריפריה,31.632877,34.772992,21,0.000601,21,21,3.107e-05,0.0,0.0
44873,רב חנן/מר עוקבא,ירושלים,פריפריה,31.708774,34.965142,26,0.000744,26,26,3.488e-05,0.0,0.0
44874,מר עוקבא/רב מנשיא,ירושלים,פריפריה,31.708808,34.967847,22,0.00063,22,22,3.746e-05,0.0,0.0
44875,מר עוקבא/רב מנשיא,ירושלים,פריפריה,31.708748,34.96803,21,0.000601,21,21,3.71e-05,0.0,0.0
44876,אביי/מר עוקבא,ירושלים,פריפריה,31.709544,34.968189,22,0.00063,22,22,2.833e-05,0.0,0.0
44877,אביי/רב המנונא,ירושלים,פריפריה,31.710044,34.967686,22,0.00063,22,22,2.664e-05,0.0,0.0
44878,רב חנן/מר עוקבא,ירושלים,פריפריה,31.708773,34.964935,27,0.000773,27,27,3.524e-05,0.0,0.0
44879,רב חנן,ירושלים,פריפריה,31.710646,34.96502,25,0.000716,25,25,3.091e-05,0.0,0.0
44880,רב חנן,ירושלים,פריפריה,31.710992,34.964725,22,0.00063,22,22,3.002e-05,0.0,0.0
44881,רב המנונא/ריש לקיש,ירושלים,פריפריה,31.71206,34.964384,19,0.000544,19,19,2.827e-05,0.0,0.0
44882,רב המנונא/ריש לקיש,ירושלים,פריפריה,31.712745,34.964824,14,0.000401,14,14,2.56e-05,0.0,0.0
44883,רב המנונא/אביי,ירושלים,פריפריה,31.712095,34.967495,18,0.000515,18,18,2.617e-05,0.0,0.0
44884,רב המנונא/אביי,ירושלים,פריפריה,31.71253,34.96691,16,0.000458,16,16,2.564e-05,0.0,0.0
44885,ריש לקיש,ירושלים,פריפריה,31.714111,34.964918,10,0.000286,10,10,1.957e-05,0.0,0.0
44886,ריש לקיש,ירושלים,פריפריה,31.71455,34.964108,10,0.000286,10,10,1.726e-05,0.0,0.0
44887,שדרות נהר הירקון/קליין,ירושלים,פריפריה,31.705271,35.003648,29,0.00083,29,29,3.069e-05,0.0,0.0
44888,שדרות נהר הירקון/הרב קוק,ירושלים,פריפריה,31.705053,35.004975,27,0.000773,27,27,3.181e-05,0.0,0.0
44889,אליהו הנביא/שדרות נהר הירקון,ירושלים,פריפריה,31.706391,35.000217,26,0.000744,26,26,3.527e-05,0.0,0.0
44890,צומת להב למערב,דרום,באר שבע,31.383257,34.877027,2,5.7e-05,2,2,3.06e-05,0.0,0.0
44891,מחלף אשדוד צפון לצפון,מרכז,תל אביב,31.850878,34.711953,3,8.6e-05,3,3,4.017e-05,0.0,0.0
44892,מחלף אשדוד צפון למזרח,מרכז,תל אביב,31.850168,34.713159,3,8.6e-05,3,3,2.011e-05,0.0,0.0
44893,מחלף אשדוד צפון למערב,מרכז,תל אביב,31.850584,34.711976,3,8.6e-05,3,3,4.17e-05,0.0,0.0
44894,מרכז מסחרי/הבציר,מרכז,תל אביב,31.887293,34.921442,3,8.6e-05,3,3,1.509e-05,0.0,0.0
44895,דרך המכבים/אלעזר חורן,מרכז,תל אביב,31.888353,34.91623,2,5.7e-05,2,2,3.277e-05,0.0,0.0
44896,תחנת התרעננות/תענכים,צפון,פריפריה,32.583348,35.243856,0,0.0,0,0,4.34e-06,0.0,0.0
44897,מתנ''ס/אלשביבה,צפון,חיפה,32.943731,35.185378,10,0.000286,10,10,3.009e-05,0.0,0.0
44898,מתנ''ס/אלשביבה,צפון,חיפה,32.944158,35.185063,11,0.000315,11,11,3.051e-05,0.0,0.0
44899,אלענברה/אלבלסם,צפון,חיפה,32.941876,35.18732,9,0.000258,9,9,1.987e-05,0.0,0.0
44900,קאנטרי חולון/הלוחמים,מרכז,תל אביב,32.030885,34.770591,17,0.000487,17,17,2.929e-05,0.00113682,331.6437
44902,נחל פרת/שדרות יגאל אלון,דרום,באר שבע,31.227533,34.821791,19,0.000544,19,19,3.761e-05,0.0,0.0
44903,נחל פרת/שדרות יגאל אלון,דרום,באר שבע,31.227288,34.821936,21,0.000601,21,21,4.013e-05,0.0,0.0
44904,נחל נקרות/נחל קדרון,דרום,באר שבע,31.229563,34.826247,13,0.000372,13,13,2.604e-05,0.0,0.0
44905,נחל קדרון/נחל נקרות,דרום,באר שבע,31.229385,34.825764,13,0.000372,13,13,2.678e-05,0.0,0.0
44906,נחל פרת/נחל קדרון,דרום,באר שבע,31.229526,34.822396,20,0.000573,20,20,3.425e-05,0.0,0.0
44907,נחל פרת/נחל קדרון,דרום,באר שבע,31.230415,34.822863,20,0.000573,20,20,3.527e-05,0.0,0.0
44908,נחל ערוגות/נחל נקרות,דרום,באר שבע,31.232457,34.826958,8,0.000229,8,8,2.816e-05,0.0,0.0
44909,נחל נקרות/נחל ערוגות,דרום,באר שבע,31.23222,34.826975,8,0.000229,8,8,2.838e-05,0.0,0.0
44910,נחל ערוגות/נחל פרת,דרום,באר שבע,31.232699,34.82413,12,0.000344,12,12,2.359e-05,0.0,0.0
44911,נחל ערוגות/נחל חבר,דרום,באר שבע,31.235266,34.819507,8,0.000229,8,8,2.069e-05,0.0,0.0
44912,נחל ערוגות/נחל חבר,דרום,באר שבע,31.234621,34.820613,10,0.000286,10,10,2.277e-05,0.0,0.0
44913,נחל ערוגות/נחל פרת,דרום,באר שבע,31.233201,34.822903,13,0.000372,13,13,2.372e-05,0.0,0.0
44914,נחל קדרון/נחל חבר,דרום,באר שבע,31.230689,34.81918,21,0.000601,21,21,3.57e-05,0.0,0.0
44915,נחל חבר/נחל קדרון,דרום,באר שבע,31.231332,34.818881,21,0.000601,21,21,3.553e-05,0.0,0.0
44916,נחל חבר/נחל קדרון,דרום,באר שבע,31.230546,34.818621,22,0.00063,22,22,3.766e-05,0.0,0.0
44917,נחל קדרון/נחל חבר,דרום,באר שבע,31.230976,34.818258,22,0.00063,22,22,3.74e-05,0.0,0.0
44918,נחל ערוגות/נחל ציחור,דרום,באר שבע,31.234647,34.815482,10,0.000286,10,10,2.636e-05,0.0,0.0
44919,נחל ציחור/נחל ערוגות,דרום,באר שבע,31.234037,34.815016,9,0.000258,9,9,2.676e-05,0.0,0.0
44920,נחל ציחור/נחל קדרון,דרום,באר שבע,31.231358,34.814358,15,0.000429,15,15,3.133e-05,0.0,0.0
44921,נחל ציחור/נחל קדרון,דרום,באר שבע,31.231973,34.814724,12,0.000344,12,12,3.275e-05,0.0,0.0
44922,נחל קדרון/נחל ציחור,דרום,באר שבע,31.231632,34.815031,14,0.000401,14,14,3.464e-05,0.0,0.0
44923,נחל ציחור/שדרות יגאל אלון,דרום,באר שבע,31.228882,34.813912,19,0.000544,19,19,2.973e-05,0.0,0.0
44924,בזל/סוקולוב,דרום,באר שבע,31.247861,34.790422,22,0.00063,22,22,3.154e-05,0.0,0.0
44925,שוק עירוני/רמב''ם,דרום,באר שבע,31.238665,34.795302,24,0.000687,24,24,1.848e-05,0.0,0.0
44926,שדרות הרב עובדיה יוסף/שדרות יחד שבטי ישראל,מרכז,תל אביב,31.941652,34.899884,9,0.000258,9,9,2.586e-05,6.339e-05,156.9598
44927,אסתר המלכה/תמר,צפון,פריפריה,32.792758,35.519195,25,0.000716,25,25,2.328e-05,0.0,0.0
44928,אסתר המלכה/תמר,צפון,פריפריה,32.793029,35.519308,26,0.000744,26,26,2.419e-05,0.0,0.0
44929,דואר/מתם,צפון,חיפה,32.789412,34.958839,32,0.000916,32,32,2.117e-05,0.0,0.0
44930,מיקרוסופט/מתם,צפון,חיפה,32.788089,34.95771,8,0.000229,8,8,1.207e-05,0.0,0.0
44931,פיליפס/מתם,צפון,חיפה,32.786894,34.95981,14,0.000401,14,14,2.12e-05,0.0,0.0
44932,אלביט/מתם,צפון,חיפה,32.787499,34.96054,15,0.000429,15,15,2.215e-05,0.0,0.0
44933,מגדל הלבנון/שושנים,מרכז,תל אביב,32.111289,35.042565,3,8.6e-05,3,3,1.94e-05,0.0,0.0
44934,מגדל הלבנון/השקמה,מרכז,תל אביב,32.113232,35.042807,3,8.6e-05,3,3,3.522e-05,0.0,0.0
44935,הדרך האמריקאית/אל ח'ולפאא אלראשדין,ירושלים,ירושלים,31.740128,35.2515,4,0.000115,4,4,2.422e-05,0.0,0.0
44936,אל ח'ולפאא אלראשדין/אבו עובדייה,ירושלים,ירושלים,31.731794,35.24706,8,0.000229,8,8,2.581e-05,0.0,0.0
44937,שדרות אבץ/שדרות צורן,מרכז,פריפריה,31.595233,34.786309,5,0.000143,5,5,2.526e-05,0.0,0.0
44938,שדרות אבץ/שדרות צורן,מרכז,פריפריה,31.594709,34.78603,6,0.000172,6,6,2.805e-05,0.0,0.0
44939,נחל זויתן/נחל זרחן,דרום,באר שבע,31.362203,34.803708,4,0.000115,4,4,1.993e-05,0.0,0.0
44940,אמל נבואני/כרם אלעדס,צפון,חיפה,32.937542,35.186394,11,0.000315,11,11,2.96e-05,0.0,0.0
44943,ת.רכבת נתיבות/רציפים,דרום,פריפריה,31.410968,34.572426,5,0.000143,5,5,1.283e-05,0.0,0.0
44944,מסוף מועצה אזורית אשכול/רציפים,דרום,פריפריה,31.302314,34.432016,4,0.000115,4,4,1.272e-05,0.0,0.0
44945,פקאן,צפון,חיפה,32.84521,35.095924,17,0.000487,17,17,1.622e-05,0.0,0.0
44946,אליהו נאוי/אברהם בן עמי,דרום,באר שבע,31.2515,34.820409,7,0.0002,7,7,2.615e-05,0.0,0.0
44947,נחל חבר/שדרות יגאל אלון,דרום,באר שבע,31.228072,34.81839,23,0.000658,23,23,4.121e-05,0.0,0.0
44948,המגינים/כי''ח,צפון,פריפריה,32.795496,35.537547,15,0.000429,15,15,3.466e-05,0.0,0.0
44949,המגינים/כי''ח,צפון,פריפריה,32.795605,35.537646,15,0.000429,15,15,3.416e-05,0.0,0.0
44951,יהודיה/זוויתן,צפון,פריפריה,32.991933,35.680303,9,0.000258,9,9,3.164e-05,0.0,0.0
44952,יהודיה/מיצר,צפון,פריפריה,32.989805,35.677442,4,0.000115,4,4,1.904e-05,0.0,0.0
44953,מיצר/ישפה,צפון,פריפריה,32.990946,35.675779,5,0.000143,5,5,2.439e-05,0.0,0.0
44954,סער/מרגלית,צפון,פריפריה,32.99256,35.674954,4,0.000115,4,4,1.968e-05,0.0,0.0
44955,סער/תרשיש,צפון,פריפריה,32.994684,35.677408,6,0.000172,6,6,3.056e-05,0.0,0.0
44956,לוחמי חרות ישראל/דרך הטכניון,צפון,חיפה,32.777567,35.030086,17,0.000487,17,17,2.455e-05,0.0,0.0
44957,לוחמי חרות ישראל/צה''ל,צפון,חיפה,32.777361,35.029972,20,0.000573,20,20,2.629e-05,0.0,0.0
44958,בי''ס עיסאוויה/סירת אל חג'ה,ירושלים,ירושלים,31.799541,35.252076,13,0.000372,13,13,2.452e-05,0.0,0.0
44959,דרך א טור שמואל בן עדיה/אומרו אל קיס,ירושלים,ירושלים,31.785831,35.238582,17,0.000487,17,17,3.571e-05,0.0,0.0
44960,ירמיהו/הצבי,ירושלים,ירושלים,31.790922,35.201995,87,0.002491,87,87,3.692e-05,0.0,0.0
44961,ירמיהו/הצבי,ירושלים,ירושלים,31.790799,35.202515,88,0.002519,88,88,3.974e-05,0.0,0.0
44962,ירמיהו/ארגמן,ירושלים,ירושלים,31.792204,35.205298,93,0.002662,93,93,3.342e-05,0.0,0.0
44963,ירמיהו/ארגמן,ירושלים,ירושלים,31.792062,35.205993,95,0.00272,95,95,3.408e-05,0.0,0.0
44964,בי''ס א ראזי חט''ב,צפון,פריפריה,32.521236,35.142944,8,0.000229,8,8,1.832e-05,0.0,0.0
44966,אודם/חושן,מרכז,תל אביב,31.943028,34.828764,11,0.000315,11,11,2.731e-05,0.01822647,202.1626
44967,צומת צאלון,צפון,פריפריה,32.835613,35.650525,1,2.9e-05,1,1,2.895e-05,0.0,0.0
44968,צומת צאלון,צפון,פריפריה,32.836353,35.650716,1,2.9e-05,1,1,2.895e-05,0.0,0.0
44969,תחנת דלק/שדרות הרכס,מרכז,תל אביב,31.9234,34.992313,3,8.6e-05,3,3,2.824e-05,0.0,0.0
44970,תחנת דלק/שדרות הרכס,מרכז,תל אביב,31.923622,34.993426,2,5.7e-05,2,2,2.218e-05,0.0,0.0
44971,שדרות הרכס/היער,מרכז,תל אביב,31.923461,34.988768,5,0.000143,5,5,3.251e-05,0.0,0.0
44972,שדרות הרכס/היער,מרכז,תל אביב,31.924203,34.987878,4,0.000115,4,4,3.144e-05,0.0,0.0
44973,מרכז מיון דואר ישראל/שדרות הרכס,מרכז,תל אביב,31.925064,34.986113,4,0.000115,4,4,3.245e-05,0.0,0.0
44974,מרכז מיון דואר ישראל/שדרות הרכס,מרכז,תל אביב,31.925678,34.985225,5,0.000143,5,5,3.338e-05,0.0,0.0
44975,שדרות הרכס/החורש,מרכז,תל אביב,31.925064,34.980804,3,8.6e-05,3,3,2.39e-05,0.0,0.0
44976,שדרות הרכס/החורש,מרכז,תל אביב,31.925434,34.981915,3,8.6e-05,3,3,2.594e-05,0.0,0.0
44977,שדרות הרכס/הצמיחה,מרכז,תל אביב,31.922653,34.976903,3,8.6e-05,3,3,2.226e-05,0.0,0.0
44978,שדרות הרכס/יהודה המכבי,מרכז,תל אביב,31.924076,34.999202,2,5.7e-05,2,2,1.804e-05,0.0,0.0
44990,מסוף עתידים,מרכז,תל אביב,32.114226,34.841355,16,0.000458,16,16,3.267e-05,2.51e-06,258.7413
44992,מסוף החוף הנפרד חמי זוהר,דרום,פריפריה,31.169309,35.367386,5,0.000143,5,5,2.096e-05,0.0,0.0
44994,מסוף עתידים,מרכז,תל אביב,32.113359,34.842539,13,0.000372,13,13,1.876e-05,3e-08,251.1261
44995,ת. רכבת רחובות/רציפים בין עירוני,מרכז,תל אביב,31.909478,34.806589,22,0.00063,22,22,3.903e-05,0.0,0.0
44999,ת. רכבת אשקלון/רציפים,מרכז,פריפריה,31.677279,34.605142,9,0.000258,9,9,2.526e-05,0.0,0.0
45000,ת. רכבת אשקלון/רציפים,מרכז,פריפריה,31.677279,34.605142,9,0.000258,9,9,2.526e-05,0.0,0.0
