stop_id,population_served,demand_weight
22339,966.6917947039773,0.00017239612239702135
40637,566.1139888731601,0.0001723884632697165
7581,765.8732862024972,0.00017203473069274158
13724,730.4146882723819,0.00017199465171086658
10724,900.5388692340501,0.00017198575482922168
33941,961.4742517174717,0.00017197133862093566
13201,747.3487733829587,0.00017184493055433375
25405,588.5691025163347,0.00017170220265320393
13228,489.5027452811864,0.00017169502925249087
16218,762.3428192091066,0.0001716056547583344
9959,351.8795557651768,0.00017149282564015778
49151,958.7186248892831,0.00017133454315644705
25889,791.8457169825365,0.00017131449015320082
430,1027.774436744211,0.00017129641434390961
25980,796.1469847355643,0.00017120489559392717
3577,1142.6989101582044,0.0001710627055897887
24422,870.5257487422891,0.00017101781373616824
14019,878.9257400268837,0.00017085740127701987
14017,888.264427693142,0.00017082332259623837
43231,1001.6215458303312,0.00017076472857084708
13906,905.0297076719487,0.00017073198239394086
44307,537.5770073501376,0.00017065772102575348
13001,971.7146973714903,0.00017056503251861428
24069,1479.6928278486569,0.00017055107219854823
13840,972.600710536771,0.00017042287226565013
13954,741.116000460329,0.0001704117704713889
43652,675.2526137052214,0.00017041013825224731
13588,722.386577215995,0.00016998068202593158
8674,596.8258350558207,0.00016991486376842065
24038,665.4035349340114,0.00016989443241617985
13721,941.8983442802044,0.00016973718854083598
15435,723.0986617315574,0.00016961129657662617
13958,899.164699759991,0.00016949758976407027
24105,1056.005195493058,0.00016932812338395608
14028,1517.2993211453847,0.00016932088882859448
15432,812.6407999739995,0.00016929101885987256
49988,910.3462986243037,0.00016919058419588893
2274,1075.961927057499,0.00016916363353644128
39296,1433.8076314299913,0.0001690581270554252
367,815.548864590068,0.00016900138530778297
13203,505.62550401829117,0.0001687662592912249
13743,731.8390773241092,0.00016870520281685013
24765,674.5365707216858,0.00016868005994789432
10715,552.6186944351124,0.00016849801924862475
16324,788.782631369446,0.00016848532715780482
15863,778.6385661877129,0.0001684571452736786
15861,914.2185185846157,0.00016845176382006817
16370,1135.0839640593301,0.00016828686686166822
14348,815.1660082887249,0.00016823440280292794
16089,826.7622589280286,0.0001679182357860003
24135,730.9517889311973,0.0001678611895714281
772,579.0125177923977,0.00016771145454975406
2288,972.8432973035614,0.00016761031424353885
13984,1541.8107509359886,0.00016754740032377783
13742,729.3726281821021,0.00016745591346858325
50501,646.1872683181009,0.00016744891407166054
25256,995.8519158698024,0.00016741302146470238
13977,1196.906518349747,0.00016730395498571032
14342,602.010349203635,0.00016725483606131687
29360,914.7293013501287,0.00016720819259773218
24076,988.2884752201971,0.00016669284133888059
21686,928.884246427464,0.00016642074929996758
356,692.6050808833612,0.00016629649565002164
13619,689.4712344280381,0.000166274592842904
16220,741.2313761888859,0.0001662336243159458
9381,648.9555006739843,0.00016610361848610824
9384,660.5066453500707,0.00016605537316768712
207,1004.5486806810591,0.00016604475526372858
9352,456.75200058303494,0.00016594149798785992
25288,912.2675671058827,0.00016588528941759495
24100,1369.8427419843374,0.0001658239744795486
9485,531.1746357449457,0.00016579480834970293
24044,912.6721192099967,0.00016562174299679055
21330,964.8708957193882,0.00016555900442978238
9892,785.9467659591124,0.00016544245031584363
16375,721.1301427069136,0.0001653526475073507
25135,559.6262014756861,0.0001653053122685149
44461,1224.4759487008062,0.00016529717524987176
14632,1287.309963575489,0.00016525233395535847
25132,563.0859912026632,0.0001650432798702681
10124,769.4451071039972,0.00016498201730067322
8675,579.4650877921428,0.00016497230124354283
9382,644.4275314709186,0.00016494466064039808
24054,733.2137982549016,0.00016487369243900306
23645,1378.1970770142811,0.00016483719468883524
16789,821.7976625776777,0.0001648336987092133
13155,1189.965915693613,0.00016472666794732028
9684,612.8637499464585,0.00016464161635474446
10785,601.9445678090432,0.00016453996508619247
12981,624.5586074163838,0.000164283875833564
16217,730.1669220434143,0.0001641013863422087
374,745.7710921357091,0.00016409830586236685
13559,1131.976734070986,0.00016409625418388956
9589,663.5189317262474,0.00016402691616654113
