stop_id,stop_name,region,lat,lon,degree,weighted_degree,approx_betweenness,rank_in_peak_window,peak_window,offpeak_window
11365,בית ספר יסודי בית צפאפא/אל בראעם,Jerusalem,31.740363,35.205151,2.0,22.0,0.0004360631640613947,3885,morning_peak,night
17096,שכונת גרעין הכפר,North,32.715577,35.072882,2.0,48.0,0.00043600790548389216,3886,morning_peak,night
46344,אלבלדיה/סמיח אלקסם,Center,32.264864,35.002448,2.0,18.0,0.000435525477262924,3897,morning_peak,night
48822,אל תווחיד/דב יוסף,Jerusalem,31.74796,35.198702,3.0,56.0,0.0004349877904644533,3902,morning_peak,night
39605,האיכרים/מרכז היישוב,Center,31.671223,34.780821,3.0,12.0,0.0004339465473345961,3912,morning_peak,night
19651,היב 1,North,32.781713,35.302602,2.0,80.0,0.00043277949428036176,3919,morning_peak,night
12205,הר צין/הר עריף,South,30.618069,34.800462,2.0,4.0,0.0004325377843766944,3921,morning_peak,night
8576,אלמדינה אלמנורה/ביר אלזחלוק,Jerusalem,31.73837,35.237224,2.0,14.0,0.0004289194653241422,3942,morning_peak,night
2074,דניה/ליבריה ד,North,32.767971,35.000489,2.0,64.0,0.0004272604400364107,3951,morning_peak,night
22342,רמז/הר ציון,Center,31.960073,34.791681,4.0,28.0,0.0004270199900645086,3954,morning_peak,night
44128,הרב קוק/אריק איינשטיין,South,31.525373,34.587194,2.0,16.0,0.00042641261493212755,3955,morning_peak,night
38714,שכונת א זעים,Jerusalem,31.790869,35.261834,2.0,20.0,0.0004241426421554352,3966,morning_peak,night
41590,ישיבת הסדר נתיב/הזית,North,32.870981,35.418913,3.0,16.0,0.00042344605272124275,3970,morning_peak,night
37027,כליל/מרכז,North,32.984989,35.198771,4.0,12.0,0.00042197705026140726,3978,morning_peak,night
46662,רוטשילד/חוף הזהב ,Center,32.482948,34.893748,2.0,16.0,0.0004217301959210656,3980,morning_peak,night
50574,ת. מרכזית אשקלון רציפים/בינעירוני,Center,31.66403,34.566656,2.0,6.0,0.0004198687835629433,3988,morning_peak,night
29026,שיזף,South,31.082443,35.039108,2.0,64.0,0.0004187744973681962,3996,morning_peak,night
17076,'בית ספר ג,North,32.700225,35.050887,2.0,38.0,0.0004187744973681962,3998,morning_peak,night
17146,אלבאשא,North,32.697993,35.051147,2.0,36.0,0.0004187744973681962,3999,morning_peak,night
41338,המעיין,Center,31.917903,34.968449,3.0,28.0,0.00041811428688826827,4007,morning_peak,night
41975,דרך מנהרת הר הצופים/מרטין בובר,Jerusalem,31.789427,35.246539,2.0,12.0,0.00041689599403161594,4014,morning_peak,night
49207,דרך מנחם בגין/יהודה גורודסקי,Center,31.899739,34.825689,2.0,6.0,0.0004154833227202223,4024,morning_peak,night
15070,מחסום,Center,32.27077,34.949236,3.0,12.0,0.00041536823264586416,4026,morning_peak,night
26495,צומת קציעות למזרח,South,30.903461,34.451484,4.0,18.0,0.00041459057610027637,4032,morning_peak,night
49425,דרך הפרחים,Center,31.573501,34.7658,3.0,18.0,0.00041395651428773365,4036,morning_peak,night
20138,הירדן,North,33.200427,35.576637,5.0,72.0,0.0004132144557382424,4040,morning_peak,night
28975,דרך הדרום/ביג,Center,31.602656,34.772554,2.0,8.0,0.0004127747261507077,4043,morning_peak,night
12477,צומת מחנה מצודה,South,29.563398,34.898509,2.0,32.0,0.0004125525046374148,4045,morning_peak,night
1845,'שבדיה ב,North,32.766807,35.004448,2.0,56.0,0.0004102885546999816,4059,morning_peak,night
17190,חניתה/אשר,North,32.791908,35.012996,3.0,36.0,0.00040987001777711713,4064,morning_peak,night
4410,מחנה ברק,North,33.048063,35.70665,2.0,10.0,0.00040899038605771956,4069,morning_peak,night
19638,היב 3,North,32.773663,35.305619,2.0,28.0,0.00040476950045603065,4083,morning_peak,night
19630,אזור תעשיה ציפורית,North,32.749315,35.319361,3.0,48.0,0.00040328343625851547,4091,morning_peak,night
9047,אלג'מעיה/אל טפטאף,Jerusalem,31.741959,35.20505,2.0,22.0,0.000402561204271939,4098,morning_peak,night
21649,גדוד אמירים,Center,31.965676,34.835717,5.0,132.0,0.0004020235174734683,4102,morning_peak,night
46710,עיריית טייבה/אלבלאדיה,Center,32.266824,35.002876,2.0,18.0,0.0004020235174734683,4104,morning_peak,night
39386,שרשרת/מעגל תנועה,South,31.404972,34.602937,2.0,8.0,0.0004020235174734683,4105,morning_peak,night
6098,רחוב 25 ב,North,33.203671,35.774782,2.0,10.0,0.0004014785522608931,4112,morning_peak,night
29191,הר צין/נחל מנוחה,South,30.615627,34.799046,2.0,4.0,0.00039930384026555423,4135,morning_peak,night
40311,הייב/כניסה צפונית,North,32.784498,35.302583,2.0,80.0,0.000399277534490906,4136,morning_peak,night
37191,מסעף ירכא/כישור,North,32.949774,35.256197,3.0,26.0,0.00039879657417677815,4137,morning_peak,night
41974,מצפה הר הזיתים/מלון שבע הקשתות,Jerusalem,31.776233,35.243345,4.0,42.0,0.000398423389763205,4141,morning_peak,night
8574,אלמדינה אלמנורה/זעקוקה,Jerusalem,31.737154,35.236632,3.0,18.0,0.0003954175055346866,4157,morning_peak,night
3768,דניה/חוף השנהב,North,32.768238,34.999172,2.0,64.0,0.00039375848024695507,4170,morning_peak,night
20295,מחנה עוז,North,33.049261,35.722078,3.0,18.0,0.0003931560141811802,4174,morning_peak,night
7173,אודם/מרכז,North,33.193589,35.74933,3.0,10.0,0.00039315458458212565,4175,morning_peak,night
1556,מחנה צבאי,Center,32.432647,35.0163,2.0,16.0,0.00039295679756275577,4178,morning_peak,night
17839,נווה זיו מרכז,North,33.027173,35.181293,4.0,20.0,0.00039115785526205,4189,morning_peak,night
9112,צומת הזיתים,Jerusalem,31.783507,35.257738,2.0,16.0,0.00039064068236597946,4192,morning_peak,night
43348,רוטשילד/נאות גולף,Center,32.487047,34.902752,4.0,36.0,0.00039000237315362716,4197,morning_peak,night
28583,צומת להב לדרום,South,31.38291,34.877782,4.0,14.0,0.00038951762567019277,4200,morning_peak,night
29041,שיזף/צפצפה,South,31.0813,35.037182,2.0,64.0,0.00038527253757874045,4232,morning_peak,night
17075,'בית ספר ג,North,32.700106,35.050966,2.0,36.0,0.00038527253757874045,4233,morning_peak,night
17145,בית התפילה,North,32.699181,35.048763,2.0,36.0,0.00038527253757874045,4234,morning_peak,night
28871,החרושת/חלוצי התעשייה,Center,31.734424,34.755354,2.0,12.0,0.0003799319931898466,4281,morning_peak,night
12500,מעבר נטפים,South,29.599117,34.868506,2.0,32.0,0.0003793185605262752,4289,morning_peak,night
43039,שדרות ישראל פולק/דרך החרושת,Center,31.598515,34.776401,2.0,10.0,0.0003792727663612519,4290,morning_peak,night
865,קניון ערים/ברל כצנלסון,Center,32.177999,34.902905,4.0,32.0,0.00037833850118596115,4297,morning_peak,night
48394,כביש 423/דרך הנפת הדגל,Center,31.921348,34.813761,2.0,36.0,0.0003772267617059502,4306,morning_peak,night
3778,שבדיה א,North,32.766817,35.003146,2.0,56.0,0.00037678659491052584,4309,morning_peak,night
12167,ירושלים השלמה/פארן,South,29.562093,34.946135,8.0,38.0,0.0003758249849181139,4315,morning_peak,night
29160,אלח'זאן/כניסה,South,31.380404,34.780425,3.0,29.0,0.00037510359904176395,4320,morning_peak,night
3176,האורן/צה''ל,North,32.773085,35.039872,2.0,72.0,0.00037257223896111874,4337,morning_peak,night
19639,היב 4,North,32.777762,35.304466,2.0,28.0,0.00037126754066657493,4348,morning_peak,night
38507,עלי בן אבי טאלב ג/טארק בן זיאד,North,32.503666,35.053024,2.0,54.0,0.00037028100491211507,4360,morning_peak,night
8929,אל-מדרסה/א-נהאדה,Jerusalem,31.743681,35.205534,2.0,22.0,0.0003690592444824833,4367,morning_peak,night
47288,אלבלדיה/נדאא אלסלאם,Center,32.269295,35.003871,2.0,18.0,0.0003685215576840126,4378,morning_peak,night
39455,שרשרת כניסה,South,31.401674,34.60216,2.0,8.0,0.0003685215576840126,4379,morning_peak,night
39608,ורדון/שער,Center,31.663656,34.780937,2.0,8.0,0.0003685215576840126,4380,morning_peak,night
11314,2 אום טובא,Jerusalem,31.728372,35.232058,2.0,4.0,0.0003685215576840126,4381,morning_peak,night
15992,צומת ג'לג'וליה,Center,32.152639,34.947665,4.0,4.0,0.00036807883298188083,4385,morning_peak,night
6099,כיכר כניסה צפונית,North,33.203004,35.776231,2.0,10.0,0.0003679765924714374,4387,morning_peak,night
3185,משה דיין/יגאל ידין,North,32.803311,35.046089,3.0,36.0,0.0003663254625735805,4403,morning_peak,night
35594,ירכא/יציאה מזרחית,North,32.955134,35.222542,4.0,26.0,0.0003662326692614273,4404,morning_peak,night
18252,מתת,North,33.04109,35.358921,3.0,23.0,0.0003658340303086769,4408,morning_peak,night
40314,רומאנה/יציאה מערבית,North,32.785998,35.307983,2.0,80.0,0.0003657755747014503,4409,morning_peak,night
42820,כביש 3711/שדה עוזיהו,Center,31.749558,34.68129,2.0,12.0,0.0003652127091670266,4415,morning_peak,night
10895,מחלף בית שמש,Jerusalem,31.720864,34.964656,2.0,12.0,0.0003646051677472986,4418,morning_peak,night
12035,צומת משאבים,South,31.010588,34.779926,2.0,4.0,0.0003640309725992974,4422,morning_peak,night
26596,פארק גולדה,South,31.016267,34.760395,3.0,12.0,0.00036216566600285173,4437,morning_peak,night
2687,אנטוורפן/איטליה,North,32.767703,34.996933,2.0,64.0,0.00036025652045749946,4449,morning_peak,night
4439,מסעף אודם,North,33.204138,35.737091,2.0,4.0,0.0003599206404709855,4453,morning_peak,night
17340,צ. מאור/כביש 581,Center,32.423734,35.011431,2.0,16.0,0.0003597228534516157,4457,morning_peak,night
9119,צומת שיח עינבר/סהל,Jerusalem,31.784219,35.254908,3.0,44.0,0.0003571387225765238,4484,morning_peak,night
51235,צלאח א דין/אל מלעב,North,32.751207,35.337654,4.0,20.0,0.0003561887746152557,4495,morning_peak,night
35210,יזרעאל/החושן,Center,31.999779,34.942948,3.0,24.0,0.00035586569906742116,4498,morning_peak,night
4310,כפר נופש,North,32.856964,35.661619,3.0,12.0,0.00035538269999211354,4503,morning_peak,night
43060,האופק/אגמית,South,30.987196,34.914802,2.0,40.0,0.0003529848061287534,4519,morning_peak,night
38679,מנחם בגין/הר ארבל,South,31.084489,35.038029,3.0,64.0,0.0003517705777892848,4532,morning_peak,night
17074,בית התפילה,North,32.699058,35.048797,2.0,36.0,0.0003517705777892848,4536,morning_peak,night
34199,שכונת הורדים 1,North,32.699206,35.047887,2.0,36.0,0.0003517705777892848,4537,morning_peak,night
4412,מחנה סער,North,33.052898,35.731506,2.0,18.0,0.000350204971025063,4552,morning_peak,night
29281,חטיבת הנגב/משעול כנרת,South,29.551487,34.946137,2.0,12.0,0.0003492646311970335,4563,morning_peak,night
38661,מחנה עוזיה,South,29.658592,34.884655,2.0,32.0,0.0003460846164151357,4595,morning_peak,night
39339,ישראל פולק/צורן,Center,31.594209,34.777132,2.0,12.0,0.0003457708065717961,4599,morning_peak,night
35093,מחנה יואב,North,33.160329,35.72092,3.0,14.0,0.00034463937808029146,4617,morning_peak,night
3777,שבדיה/האג,North,32.766327,35.001178,2.0,56.0,0.00034328463512107006,4628,morning_peak,night
5951,ארבל/לוטם,North,32.997624,35.270723,6.0,12.0,0.00034307212187779815,4631,morning_peak,night
18083,אבן מנחם ג,North,33.075254,35.295085,2.0,12.0,0.0003421306402798465,4636,morning_peak,night
28226,קופת חולים כללית,South,31.298715,34.938829,6.0,108.0,0.00033918665412728706,4659,morning_peak,night
3177,האורן/החצב,North,32.77066,35.040804,2.0,72.0,0.00033907027917166307,4661,morning_peak,night
40312,הייב 4,North,32.779806,35.303297,2.0,28.0,0.00033776558087711937,4672,morning_peak,night
44593,אלמידאן,South,31.236301,35.106812,4.0,51.0,0.0003368557676798781,4683,morning_peak,night
38506,עלי בן אבי טאלב ד,North,32.500954,35.05336,2.0,54.0,0.0003367790451226593,4685,morning_peak,night
18882,מסעף בית ספר מירון,North,33.016661,35.389049,2.0,32.0,0.0003365387993989646,4686,morning_peak,night
29161,אלח'זאן/כ. אלשאבי,South,31.381388,34.777396,2.0,27.0,0.00033599896981871167,4694,morning_peak,night
38109,צומת חפץ חיים,Center,31.796382,34.767493,2.0,14.0,0.00033568105128404504,4697,morning_peak,night
6097,רחוב 25 ב,North,33.203765,35.77479,2.0,6.0,0.00033556456310713205,4700,morning_peak,night
44779,נהדה/מעקף איחוד הכפר,Jerusalem,31.745381,35.202099,2.0,22.0,0.0003355572846930275,4701,morning_peak,night
21650,מחנה צריפין,Center,31.960555,34.835492,4.0,132.0,0.00033501959789455693,4711,morning_peak,night
33948,הבנקים/אלבלדיה,Center,32.269355,35.005139,2.0,18.0,0.00033501959789455693,4717,morning_peak,night
39464,מגרש ספורט/מעגלים,South,31.397287,34.599839,2.0,8.0,0.00033501959789455693,4719,morning_peak,night
39930,מנוחה/יציאה,Center,31.662195,34.778791,2.0,8.0,0.00033501959789455693,4720,morning_peak,night
8594,אום טובא 3,Jerusalem,31.728309,35.233766,2.0,4.0,0.00033501959789455693,4721,morning_peak,night
38221,בית העם,North,33.202464,35.77704,2.0,10.0,0.0003344746326819818,4726,morning_peak,night
6285,בי''ס מופתן,North,32.881715,35.420219,4.0,193.0,0.000333882586312864,4733,morning_peak,night
38529,מועויאה ה,North,32.510908,35.0575,2.0,40.0,0.0003332601506664545,4743,morning_peak,night
5339,מסעף נווה עובד,North,32.747829,35.539051,2.0,40.0,0.00033235980256320584,4755,morning_peak,night
40317,רומאנה/כניסה מזרחית,North,32.787511,35.312603,2.0,80.0,0.0003322736149119945,4757,morning_peak,night
42812,שדרות אריאל שרון/עזריקם,Center,31.743914,34.697609,2.0,12.0,0.0003319813175861564,4762,morning_peak,night
11079,מחלף הרטוב,Jerusalem,31.769275,34.996854,4.0,64.0,0.0003293779952710414,4780,morning_peak,night
50871,א-דוואר/אחמד עבאס,North,32.974288,35.221929,3.0,16.0,0.0003291604421142095,4781,morning_peak,night
26590,חוות זוהר המדבר,South,31.02426,34.752387,3.0,12.0,0.0003286637062133959,4785,morning_peak,night
20965,הרובע המערבי/שכונת אל-אמל,North,32.693741,35.284338,2.0,38.0,0.0003280697265673219,4793,morning_peak,night
50202,אזור תעשיה סאסא,North,33.027521,35.400775,2.0,10.0,0.0003273997252516884,4797,morning_peak,night
2075,אנטוורפן/שלונסקי,North,32.768244,34.994898,2.0,64.0,0.00032675456066804385,4807,morning_peak,night
1522,גפן/אגוז,Center,32.424045,35.006002,3.0,32.0,0.0003265559132600546,4811,morning_peak,night
17852,מסעף געתון,North,33.006395,35.207488,4.0,16.0,0.00032556886562488057,4818,morning_peak,night
42994,יצחק בן צבי/הנבל,Center,32.42789,34.915568,4.0,96.0,0.00032298986224029526,4844,morning_peak,night
8219,מחסום ריחן לצפון,Center,32.450915,35.117643,5.0,32.0,0.00032185285547937497,4853,morning_peak,night
6211,מועצה מקומית יפיע,North,32.685877,35.275804,4.0,44.0,0.0003207264106562342,4862,morning_peak,night
42794,נחל גיבורים/חטיבת גולני,North,32.804297,35.009136,4.0,41.0,0.0003205655123315222,4865,morning_peak,night
20158,ביר אל מכסור כניסה,North,32.773196,35.214813,2.0,17.0,0.0003204678286460381,4866,morning_peak,night
34264,צומת בית המכס,North,33.010633,35.650906,2.0,12.0,0.0003201600428822879,4871,morning_peak,night
43061,תמירון,South,30.98621,34.917635,2.0,40.0,0.00031948284633929764,4879,morning_peak,night
3965,בית ספר איינשטיין/איינשטיין,North,32.777747,35.000165,6.0,92.0,0.00031895673940954223,4885,morning_peak,night
23190,החווה האקולוגית/השדרה המרכזית,Center,31.916599,34.976422,2.0,48.0,0.000318928828479757,4886,morning_peak,night
34200,שכונת הורדים 2,North,32.701647,35.049018,2.0,36.0,0.00031826861799982907,4893,morning_peak,night
34201,שכונת הורדים 2,North,32.701409,35.048795,2.0,36.0,0.00031826861799982907,4894,morning_peak,night
28500,'תיכון א,South,31.397645,34.758263,2.0,28.0,0.00031792077592039886,4900,morning_peak,night
19973,צומת נפח,North,33.057826,35.735844,3.0,18.0,0.00031729647452330683,4912,morning_peak,night
20898,שכונת גריפאת א'/כניסה,North,32.722876,35.21606,3.0,68.0,0.0003161818296777551,4925,morning_peak,night
4757,צומת בית קולין,Center,32.495436,35.528649,2.0,20.0,0.00031559572980557286,4933,morning_peak,night
17846,מסעף יערה,North,33.068697,35.193369,3.0,16.0,0.0003150219757361147,4943,morning_peak,night
12473,צומת הר עוזיה,South,29.655049,34.876583,2.0,32.0,0.0003128506723039962,4958,morning_peak,night
43051,דרך החרושת/שדרות יהלום,Center,31.587766,34.780369,3.0,12.0,0.0003122688467823402,4964,morning_peak,night
10810,מסעף ליאון שריגים,Center,31.674564,34.933076,3.0,30.0,0.0003122568470271049,4965,morning_peak,night
18100,מסעף אבן מנחם צפון,North,33.077672,35.299289,2.0,12.0,0.0003118212936674334,4972,morning_peak,night
1844,שבדיה/פינלנד,North,32.766424,34.998801,2.0,56.0,0.0003097826753316143,4992,morning_peak,night
50211,3855/טופז,Jerusalem,31.762536,34.986429,2.0,56.0,0.00030874654043233505,5006,morning_peak,night
